dataset,rid,dimA_overall,dimB_total,n_judges,client_valence_nec,client_valence_emo_std,client_valence_emo_mean,client_valence_happy_ending,client_n_tokens,counselor_n_tokens,counselor_valence_emo_mean,total_tokens
kokorochat,kokorochat_1044,2.8666666666666667,3.685185185185185,3.0,0.0264532173382173,0.1484590336574845,0.2103639462759462,1.0,334,369,0.1707529034391534,703
kokorochat,kokorochat_1048,2.9500000000000006,3.851851851851852,3.0,0.0276643529728276,0.1150416348126183,0.1854987469372536,1.0,307,420,0.1424288910130151,727
kokorochat,kokorochat_1049,2.8166666666666664,3.722222222222223,3.0,-0.1712116681929182,0.1528708885452725,0.2497269856473879,0.0,270,389,0.1687420488721804,659
kokorochat,kokorochat_1053,2.3833333333333333,4.388888888888889,3.0,-0.0307414862914862,0.1137840660892933,0.2253208658008658,0.0,229,479,0.1986221023302938,708
kokorochat,kokorochat_1059,2.1666666666666665,3.75,3.0,-0.0559731373501781,0.1122391558815071,0.1593381466486729,0.0,256,442,0.1529281443601305,698
kokorochat,kokorochat_1088,2.95,4.101851851851852,3.0,0.1722204184704184,0.144692325755017,0.1868072894877158,1.0,396,466,0.134607621305269,862
kokorochat,kokorochat_1097,2.15,3.9444444444444446,3.0,-0.0263050943800944,0.1513441124063151,0.1149772256266224,0.0,382,571,0.1431653759249845,953
kokorochat,kokorochat_115,2.583333333333333,3.842592592592593,3.0,0.0422865853658536,0.1543960718313121,0.1674607975222609,1.0,419,561,0.1644736980963883,980
kokorochat,kokorochat_1462,3.2833333333333337,3.981481481481481,3.0,0.0404151680175616,0.1063084563878014,0.2453239754996124,1.0,480,483,0.1855469894849641,963
kokorochat,kokorochat_1479,2.8000000000000003,3.722222222222223,3.0,0.0845160235358511,0.1396495003250364,0.1730884601043997,1.0,158,433,0.1635414036762503,591
kokorochat,kokorochat_1514,3.233333333333333,4.101851851851851,3.0,0.1401556843497632,0.169779434764231,0.168875675019425,1.0,581,727,0.1822261622894282,1308
kokorochat,kokorochat_1521,3.083333333333333,4.388888888888888,3.0,0.2106981804103755,0.1788804897518979,0.202629224456773,1.0,421,714,0.1792074924012158,1135
kokorochat,kokorochat_1526,3.1166666666666667,4.481481481481481,3.0,0.1908394091710758,0.1483486453440495,0.1836273670286828,1.0,237,471,0.1579986437504295,708
kokorochat,kokorochat_1536,2.583333333333333,4.037037037037037,3.0,0.079613137254902,0.1504043062531067,0.1684912614379085,1.0,434,593,0.212733265383779,1027
kokorochat,kokorochat_1572,3.2,4.768518518518518,3.0,0.1328984798085901,0.1323592562861946,0.1751692663371391,1.0,693,935,0.1977518289965374,1628
kokorochat,kokorochat_1685,3.583333333333333,4.638888888888889,3.0,0.1239444331065759,0.1334635293192375,0.1889966753683199,1.0,538,700,0.1633118748995015,1238
kokorochat,kokorochat_1697,3.25,4.2407407407407405,3.0,0.1677049557032115,0.167035402711772,0.1754919489760925,1.0,657,1035,0.1562009495188588,1692
kokorochat,kokorochat_1722,3.516666666666667,4.185185185185184,3.0,-0.0049473247726056,0.1171052530666889,0.2010750578332977,0.0,455,712,0.1966202725281672,1167
kokorochat,kokorochat_1773,3.883333333333333,4.972222222222222,3.0,0.1541444491685563,0.168929828142159,0.20029548704702,1.0,433,745,0.2140149456521738,1178
kokorochat,kokorochat_2020,3.3666666666666667,4.25,3.0,-0.0583113202488201,0.1648664592149778,0.2356329236379236,0.0,379,697,0.1876514027316353,1076
kokorochat,kokorochat_2037,3.65,4.962962962962963,3.0,-0.0084107554200541,0.1243700468382353,0.1364652051877661,0.0,829,893,0.1728133012820512,1722
kokorochat,kokorochat_2109,2.6,2.703703703703704,3.0,-0.0401308625336927,0.123520690355472,0.1096249341120095,0.0,274,526,0.1383619976359338,800
kokorochat,kokorochat_2126,4.1,4.75,3.0,0.0232544838570349,0.1440244469762319,0.1712785865047059,1.0,746,768,0.1395170300311604,1514
kokorochat,kokorochat_2132,2.6,4.046296296296297,3.0,0.112150866537091,0.177929476133146,0.1569522736804749,1.0,501,887,0.1757666296055248,1388
kokorochat,kokorochat_2207,2.0500000000000003,2.407407407407408,3.0,0.004115226502586,0.1522196849594897,0.1214778495252267,1.0,457,568,0.1533364277195672,1025
kokorochat,kokorochat_2347,3.1666666666666665,4.3240740740740735,3.0,0.0566704975579975,0.155120973590697,0.1439253403540903,1.0,269,714,0.1876657159743329,983
kokorochat,kokorochat_2370,1.9833333333333327,3.435185185185185,3.0,0.0171735786435786,0.1193976906397136,0.192441718426501,1.0,285,715,0.2021227494491658,1000
kokorochat,kokorochat_2382,2.6833333333333336,4.555555555555555,3.0,0.1128245192307692,0.1249793446043052,0.2191360239297739,1.0,273,744,0.1863544789979484,1017
kokorochat,kokorochat_2435,3.2000000000000006,4.37037037037037,3.0,0.1176832433862433,0.1439056405831429,0.1643981936507936,1.0,384,704,0.1660807942217654,1088
kokorochat,kokorochat_2452,2.566666666666667,3.648148148148149,3.0,0.0432159772326439,0.1174371597142164,0.2315620951740911,1.0,505,533,0.1768182161032351,1038
kokorochat,kokorochat_2466,3.0500000000000003,4.268518518518519,3.0,0.1072050235478806,0.1437477153615597,0.1687988653410082,1.0,464,767,0.1749321323868158,1231
kokorochat,kokorochat_2491,3.5666666666666664,4.564814814814815,3.0,0.0317494669509594,0.1368844160390271,0.1860710140306122,1.0,345,684,0.1953460670194003,1029
kokorochat,kokorochat_2636,2.3000000000000003,3.953703703703704,3.0,0.1325401118917512,0.1432236451045032,0.1739434956827465,1.0,316,481,0.1833899633440947,797
kokorochat,kokorochat_2794,2.3000000000000003,2.638888888888889,3.0,0.2243956613756613,0.167249586653567,0.1812573837249601,1.0,238,639,0.2230441880826404,877
kokorochat,kokorochat_2873,1.7666666666666666,3.2592592592592595,3.0,-0.0245404965404965,0.1260833569915496,0.2085081257631257,0.0,204,919,0.1709389704343275,1123
kokorochat,kokorochat_2931,3.333333333333333,4.416666666666667,3.0,0.1007078683662016,0.1351182770509709,0.1323323758628368,1.0,508,570,0.1414836169821463,1078
kokorochat,kokorochat_2944,2.6166666666666667,3.472222222222222,3.0,0.0451490196078431,0.1187002202915673,0.2197148133116883,1.0,97,492,0.1123584861480824,589
kokorochat,kokorochat_2956,2.15,3.342592592592593,3.0,0.0975603174603174,0.1752448973246486,0.2144469805126351,1.0,536,458,0.1760540672393678,994
kokorochat,kokorochat_2991,3.266666666666667,4.138888888888889,3.0,0.0502685912698412,0.1208725160929643,0.1697967114568599,1.0,312,732,0.1525636100682781,1044
kokorochat,kokorochat_2995,3.1166666666666667,4.157407407407407,3.0,-0.0016085775335775,0.1414897965623336,0.2455313854645072,0.0,403,590,0.2017354813813075,993
kokorochat,kokorochat_3005,2.9,4.351851851851852,3.0,0.0801084189231247,0.1417647620682559,0.2894320095486111,1.0,265,706,0.2059621290792739,971
kokorochat,kokorochat_3012,2.733333333333333,4.25925925925926,3.0,0.0461113474228643,0.1619037741185369,0.1731094272604875,1.0,457,779,0.1814919227994228,1236
kokorochat,kokorochat_3046,2.833333333333333,4.111111111111111,3.0,0.1221362023809524,0.1542746157979906,0.1612962447537,1.0,512,544,0.1469865917519656,1056
kokorochat,kokorochat_3099,2.9,3.972222222222222,3.0,0.0081112088796871,0.16256331552211,0.2171717000230043,1.0,354,705,0.1419203276090129,1059
kokorochat,kokorochat_3123,2.7833333333333337,4.666666666666667,3.0,-0.003993885475337,0.110508784175173,0.1764026545664661,0.0,476,976,0.1940629827973933,1452
kokorochat,kokorochat_317,3.1666666666666665,4.175925925925927,3.0,-0.0454220899470899,0.1212704364642366,0.1867653029904411,0.0,552,800,0.1723590427026267,1352
kokorochat,kokorochat_3208,2.2,4.046296296296297,3.0,0.1066907029478458,0.140715846566534,0.1942969818769432,1.0,397,789,0.1897538553113553,1186
kokorochat,kokorochat_3214,2.2,4.722222222222222,3.0,-0.0559189909297052,0.1223525017228295,0.2384117038376531,0.0,325,615,0.2311282027607522,940
kokorochat,kokorochat_3221,3.083333333333333,4.287037037037037,3.0,0.0188244964652526,0.1398734643027664,0.1901308457217055,1.0,608,465,0.1787455139585073,1073
kokorochat,kokorochat_3295,3.1,4.092592592592593,3.0,-0.0328092155956232,0.113666291401477,0.1767281246154792,0.0,525,687,0.1706487995739102,1212
kokorochat,kokorochat_3304,2.7833333333333337,3.6666666666666665,3.0,-0.0838799903799903,0.1481928952161347,0.1881468016348256,0.0,176,506,0.196555915652646,682
kokorochat,kokorochat_3329,2.7166666666666663,4.351851851851852,3.0,0.0637128004535146,0.1052474783323085,0.1950199111652236,1.0,185,525,0.211770620308847,710
kokorochat,kokorochat_3360,2.966666666666667,4.287037037037037,3.0,0.1145345408163265,0.1641531409561667,0.2298275476190476,1.0,359,485,0.1749740704615179,844
kokorochat,kokorochat_3369,2.6166666666666667,3.888888888888889,3.0,0.1448891313932981,0.1380978020802132,0.1591779252801444,1.0,730,477,0.196990031033781,1207
kokorochat,kokorochat_3414,2.566666666666667,4.083333333333333,3.0,0.0664406084656084,0.082606003057972,0.1206579956095913,1.0,103,367,0.1522682639443114,470
kokorochat,kokorochat_3424,2.283333333333333,3.305555555555556,3.0,0.1523323611111111,0.1496405944056243,0.1895227796052631,1.0,313,728,0.1654797221670309,1041
kokorochat,kokorochat_3437,2.1333333333333333,2.6203703703703707,3.0,-0.017587976502937,0.1468268916287369,0.1743330533683289,0.0,644,645,0.1737823793301387,1289
kokorochat,kokorochat_3456,3.5499999999999994,4.75,3.0,0.1309780147310723,0.1456110731319134,0.2022133172781307,1.0,706,1084,0.1794051336286452,1790
kokorochat,kokorochat_3522,3.216666666666667,3.851851851851852,3.0,-0.0774906336608717,0.1171239231814982,0.1391502276459172,0.0,328,254,0.1822050696469064,582
kokorochat,kokorochat_3589,2.8000000000000003,3.990740740740741,3.0,-0.0908531165311653,0.1306648248704677,0.1558591676345334,0.0,420,426,0.1041242729625823,846
kokorochat,kokorochat_3608,2.466666666666667,4.083333333333333,3.0,0.0899358304297328,0.1466264628516377,0.1303749300854404,1.0,832,659,0.1644600653235653,1491
kokorochat,kokorochat_3615,2.533333333333333,3.944444444444444,3.0,0.119852587055494,0.1473605326331692,0.1365519368273625,1.0,655,376,0.1550569082219627,1031
kokorochat,kokorochat_3649,2.75,3.907407407407407,3.0,0.0429766223155929,0.1326538685007967,0.151420539188438,1.0,523,775,0.151733623440673,1298
kokorochat,kokorochat_3686,2.4166666666666665,2.3703703703703702,3.0,0.0424778897028896,0.1714857280988614,0.1075739618406285,1.0,207,608,0.0762462463894851,815
kokorochat,kokorochat_3733,2.283333333333333,3.5,3.0,-0.0584999735449735,0.148633509683178,0.0912562883177962,0.0,387,271,0.1134994608021325,658
kokorochat,kokorochat_3744,3.4666666666666663,4.138888888888888,3.0,0.0196357969576719,0.1527295582215235,0.1921063116467437,1.0,252,772,0.2065535703884,1024
kokorochat,kokorochat_3789,3.483333333333333,4.5740740740740735,3.0,0.0371829618372172,0.1594596193916356,0.1756497278670845,1.0,480,690,0.1666771123231475,1170
kokorochat,kokorochat_3795,3.466666666666667,4.472222222222222,3.0,0.0937358255170755,0.1224071838743059,0.1216207944874736,1.0,673,1029,0.1553047685185185,1702
kokorochat,kokorochat_3796,2.983333333333333,4.027777777777778,3.0,0.0277965572715572,0.1319094692119349,0.2150193388146625,1.0,565,736,0.1885321559572935,1301
kokorochat,kokorochat_3803,3.266666666666667,3.888888888888889,3.0,0.0212932319223985,0.1340831765711572,0.1839012178057632,1.0,372,545,0.1658214581852641,917
kokorochat,kokorochat_3811,2.333333333333333,3.1944444444444446,3.0,0.0647591102168566,0.1506065949156932,0.2586194411097772,1.0,366,367,0.1983604770772368,733
kokorochat,kokorochat_3887,3.0500000000000003,4.472222222222222,3.0,-0.08168620330287,0.132162663751588,0.2172603798643113,0.0,505,835,0.2168699565701987,1340
kokorochat,kokorochat_3896,2.7,4.712962962962963,3.0,0.179437702726018,0.1507190250137592,0.1733354574658146,1.0,471,708,0.1717203005427254,1179
kokorochat,kokorochat_3919,3.0499999999999994,4.513888888888889,2.0,-0.026300505050505,0.1226442754145576,0.1985045109007458,0.0,673,582,0.2122476827612953,1255
kokorochat,kokorochat_3985,2.566666666666667,2.9629629629629632,3.0,0.0573113844797178,0.1307577852258394,0.1846118500881834,1.0,459,563,0.16830746447195,1022
kokorochat,kokorochat_3993,2.733333333333333,4.175925925925927,3.0,-0.0122539411976911,0.1459536460602759,0.233000583090379,0.0,450,708,0.1778974532779254,1158
kokorochat,kokorochat_4026,2.3833333333333333,4.361111111111111,3.0,0.1739780673530673,0.1624956849427453,0.1714401111959935,1.0,383,803,0.1839519706329215,1186
kokorochat,kokorochat_4089,3.6166666666666663,4.462962962962963,3.0,-0.0500116402116401,0.1438273863844666,0.2295643964562569,0.0,568,892,0.1800155849467004,1460
kokorochat,kokorochat_4092,3.7,4.861111111111111,3.0,0.0743586061507936,0.1481667746365527,0.1995473801256613,1.0,489,884,0.2078729437641723,1373
kokorochat,kokorochat_4099,2.733333333333333,4.166666666666667,3.0,-0.0019707579672695,0.1370841733671623,0.2256613917626629,0.0,658,480,0.2002881028207461,1138
kokorochat,kokorochat_4148,3.0500000000000003,4.462962962962963,3.0,0.1084525554187192,0.1241760777311791,0.1830713610702012,1.0,591,517,0.2026450279652543,1108
kokorochat,kokorochat_4160,3.65,4.462962962962963,3.0,0.1669482195071011,0.1776423833892866,0.1434553055868016,1.0,390,769,0.1375362040517961,1159
kokorochat,kokorochat_4176,3.65,4.12962962962963,3.0,0.0327668287502794,0.160767177351037,0.1199069711967183,1.0,365,866,0.1739730936637588,1231
kokorochat,kokorochat_4199,3.083333333333333,4.425925925925927,3.0,0.0214195049361208,0.1138081542430134,0.1799006010171058,1.0,833,592,0.1893787953660595,1425
kokorochat,kokorochat_4282,3.1,4.314814814814816,3.0,-0.0427193849206349,0.1173182535918154,0.2287901439645626,0.0,611,566,0.2203476311589866,1177
kokorochat,kokorochat_4367,3.9,4.805555555555556,3.0,-0.0183551369047618,0.1404827451633385,0.1591012895834324,0.0,1010,597,0.1503294048968793,1607
kokorochat,kokorochat_4395,2.9333333333333336,4.194444444444445,3.0,0.0946263196751568,0.1306189725739528,0.2017196501383428,1.0,227,760,0.1708742591888064,987
kokorochat,kokorochat_4397,2.65,4.268518518518518,3.0,0.0530139194139194,0.1327452819675521,0.2357932264957264,1.0,139,563,0.1754055577044295,702
kokorochat,kokorochat_4406,3.7,4.2407407407407405,3.0,-0.0791196696696697,0.1484179855591616,0.1435962283840191,0.0,568,602,0.1404088747022136,1170
kokorochat,kokorochat_4442,3.15,4.268518518518518,3.0,0.0767989044168391,0.149665308300554,0.1977421937673557,1.0,472,463,0.2338517822180267,935
kokorochat,kokorochat_4473,3.4500000000000006,4.398148148148148,3.0,0.1107804543245869,0.1247883121200126,0.1737602230933023,1.0,501,678,0.1734243243884499,1179
kokorochat,kokorochat_4482,2.466666666666667,3.7129629629629632,3.0,0.0553525628306877,0.1008495449117854,0.2054849436551784,1.0,371,382,0.198569709349334,753
kokorochat,kokorochat_4484,3.4,3.5,3.0,-0.0201302210884354,0.1237486779844251,0.1641351600791402,0.0,362,294,0.1320023405736563,656
kokorochat,kokorochat_4486,2.5,3.185185185185185,3.0,-0.1022740855762594,0.143607293750951,0.1939132987382987,0.0,243,426,0.1534039596893913,669
kokorochat,kokorochat_4496,2.9,3.435185185185185,3.0,-0.0938842958459979,0.1103584805696774,0.1495466690207156,0.0,245,447,0.1616675880626223,692
kokorochat,kokorochat_4512,3.1166666666666667,4.222222222222222,3.0,-0.0535752129307007,0.1126936956012825,0.1591529049160117,0.0,421,757,0.1641586983278159,1178
kokorochat,kokorochat_452,3.216666666666667,4.203703703703703,3.0,0.0067024970963995,0.1233970737302053,0.2105073122338366,1.0,419,902,0.1801267832702323,1321
kokorochat,kokorochat_4527,3.2000000000000006,4.231481481481481,3.0,0.138184481292517,0.1498184734905482,0.1438954702803107,1.0,573,827,0.1676351093452866,1400
kokorochat,kokorochat_4532,2.7166666666666663,3.8333333333333335,3.0,0.1182929339477726,0.143760970094145,0.1546411553724053,1.0,321,375,0.1953021716974586,696
kokorochat,kokorochat_4567,3.216666666666667,4.027777777777778,3.0,0.0405395116843033,0.139940500292113,0.1954409809436595,1.0,373,749,0.1435370168382668,1122
kokorochat,kokorochat_4570,1.9333333333333336,4.175925925925926,3.0,0.0055989658489658,0.1471680968216973,0.1084080470692292,1.0,673,620,0.1697244011898267,1293
kokorochat,kokorochat_4587,3.116666666666667,4.0,3.0,-0.0418475863197512,0.145993536988393,0.1539797521267233,0.0,496,614,0.1859095998950544,1110
kokorochat,kokorochat_4595,2.8166666666666664,3.925925925925926,3.0,0.0625589285714286,0.1618551439120725,0.1813971696408031,1.0,492,827,0.1476956140606201,1319
kokorochat,kokorochat_4614,3.9500000000000006,4.2407407407407405,3.0,-0.0052304912054912,0.1386504595392968,0.1735536352610749,0.0,382,815,0.1533533533223049,1197
kokorochat,kokorochat_4626,3.1166666666666667,4.444444444444444,3.0,0.0189518184196755,0.1359923702463917,0.1666607952172097,1.0,465,754,0.2056879221263449,1219
kokorochat,kokorochat_4635,2.6500000000000004,4.111111111111112,3.0,0.0878572114442484,0.1444919443957239,0.1484746138996139,1.0,416,448,0.1306962730954188,864
kokorochat,kokorochat_4644,2.7833333333333337,3.7870370370370368,3.0,0.028101071043304,0.1111897134302693,0.1991791812784545,1.0,525,797,0.2145422790266699,1322
kokorochat,kokorochat_4652,3.1166666666666667,4.268518518518518,3.0,0.0786587983004649,0.1172879372765485,0.1548152992924077,1.0,507,923,0.1583200366433955,1430
kokorochat,kokorochat_4728,2.266666666666667,4.444444444444444,3.0,0.1081325602968459,0.1492801385311567,0.1933082387531869,1.0,395,532,0.1819254689064918,927
kokorochat,kokorochat_4766,3.283333333333333,4.296296296296297,3.0,0.0036567705776468,0.1097934302595693,0.2026485373684039,1.0,496,673,0.2183413230302161,1169
kokorochat,kokorochat_4778,2.7,4.342592592592593,3.0,0.1926886379551821,0.1263048204420209,0.1357544985148055,1.0,351,364,0.153809067739772,715
kokorochat,kokorochat_4782,2.2666666666666666,3.888888888888889,3.0,0.0481289907157831,0.1233088364892785,0.1614203644254206,1.0,276,338,0.1998709907367202,614
kokorochat,kokorochat_4803,2.9500000000000006,4.12962962962963,3.0,0.0660423992673992,0.1269161791733934,0.1562557208994709,1.0,597,382,0.1761126899016979,979
kokorochat,kokorochat_4808,1.7,1.3703703703703705,3.0,0.0354039321789322,0.1355740959601831,0.1196105587730587,1.0,231,547,0.1526949194547707,778
kokorochat,kokorochat_4838,3.6833333333333336,4.268518518518518,3.0,0.0731267684610075,0.1456320595711137,0.0986865669471811,1.0,473,561,0.1154258597883597,1034
kokorochat,kokorochat_4841,3.1833333333333336,4.416666666666667,3.0,-0.001751860525631,0.1354365314345221,0.1642294967060898,0.0,621,596,0.1637705024201617,1217
kokorochat,kokorochat_4848,2.583333333333333,4.5740740740740735,3.0,-0.0001246642246642,0.1407496335453996,0.1653289519739519,0.0,1374,1017,0.1576050126763668,2391
kokorochat,kokorochat_4915,3.733333333333333,5.0,3.0,-0.0541022918691286,0.1291076714762914,0.2283011517615176,0.0,747,1014,0.2081798006001737,1761
kokorochat,kokorochat_4946,1.7,3.5185185185185186,3.0,0.0813160082972583,0.164601493777384,0.1790316742081448,1.0,230,385,0.1799832858409321,615
kokorochat,kokorochat_4977,3.0083333333333333,4.657407407407407,3.0,0.0241962891906073,0.1370903998389182,0.1739301446629765,1.0,1222,927,0.1837311551163675,2149
kokorochat,kokorochat_4984,2.8833333333333333,4.398148148148149,3.0,0.0318635300207039,0.1476729831948728,0.1868064945033856,1.0,588,557,0.1682305816243772,1145
kokorochat,kokorochat_5052,2.0666666666666664,3.75,3.0,-0.0321327017661524,0.1611718050849589,0.1314393557422969,0.0,366,491,0.1396660327339788,857
kokorochat,kokorochat_5067,3.366666666666667,4.00925925925926,3.0,0.2165489108409321,0.1423222339405024,0.2157533279978658,1.0,247,595,0.1789780479711794,842
kokorochat,kokorochat_5084,3.0499999999999994,4.305555555555556,3.0,0.0849203823953823,0.1225019642732809,0.1662637524240465,1.0,451,832,0.1574509281760497,1283
kokorochat,kokorochat_5119,1.75,3.481481481481481,3.0,0.1189104129923574,0.1707580039866494,0.1656321501786446,1.0,280,464,0.1364445691609977,744
kokorochat,kokorochat_5184,3.25,4.342592592592593,3.0,0.0902893384176587,0.1422742394874464,0.1874425609123898,1.0,652,1039,0.1463838850362151,1691
kokorochat,kokorochat_5336,2.3666666666666667,2.453703703703704,3.0,0.1459967944753659,0.123973827906439,0.1747757762641139,1.0,397,548,0.16181965794976,945
kokorochat,kokorochat_5386,1.9833333333333332,3.1944444444444446,3.0,-4.14502164502728e-05,0.1228256466268508,0.2170047970220536,0.0,122,422,0.2335127166685883,544
kokorochat,kokorochat_5399,2.6,3.972222222222222,3.0,0.0424856620718462,0.1253843046077906,0.0965501614381535,1.0,390,718,0.1430836512414086,1108
kokorochat,kokorochat_5456,2.6833333333333336,4.00925925925926,3.0,0.2838135304659497,0.1561179487992303,0.1896967284234165,1.0,320,677,0.1786551432848588,997
kokorochat,kokorochat_5476,2.0,3.3981481481481484,3.0,0.0103273046398046,0.117049203107271,0.1822212621280396,1.0,400,281,0.193983935866013,681
kokorochat,kokorochat_5492,3.0333333333333337,3.777777777777778,3.0,0.0426066686024002,0.1238541858181312,0.1687634891669563,1.0,420,356,0.1565106067883445,776
kokorochat,kokorochat_5494,2.9333333333333336,4.055555555555556,3.0,0.0720321273561507,0.1391308469675361,0.1437138039434523,1.0,649,784,0.1820444162826421,1433
kokorochat,kokorochat_5521,2.9,3.3703703703703702,3.0,-0.0502582900432901,0.1241794327915449,0.19336843602435,0.0,288,752,0.1738418343694588,1040
kokorochat,kokorochat_5561,3.1666666666666665,3.944444444444444,3.0,-0.0160138888888889,0.1182593972567653,0.1870042363792363,0.0,268,764,0.173387382003574,1032
kokorochat,kokorochat_5619,2.7833333333333337,3.62037037037037,3.0,0.0268146763068229,0.1078447991478386,0.1761463429734895,1.0,964,618,0.1651463842625172,1582
kokorochat,kokorochat_5643,3.5,4.222222222222222,3.0,0.0725415961199294,0.1116049818284788,0.1981389241622575,1.0,459,843,0.1985484355372844,1302
kokorochat,kokorochat_565,2.766666666666667,4.583333333333333,3.0,0.0190708304853041,0.1188081859420645,0.2133483294747832,1.0,1058,1127,0.1739699938949939,2185
kokorochat,kokorochat_5655,2.766666666666667,3.8240740740740735,3.0,0.0038652808302808,0.1282700402833461,0.1768101306471306,1.0,334,422,0.1852526672816019,756
kokorochat,kokorochat_5670,2.483333333333333,3.953703703703704,3.0,0.0776412001696352,0.1299830808227772,0.1758959299804899,1.0,668,588,0.1313455204649505,1256
kokorochat,kokorochat_5681,3.016666666666667,4.12037037037037,3.0,0.1249909963534963,0.1462009538567927,0.1294558301158301,1.0,379,565,0.146422882408359,944
kokorochat,kokorochat_5687,3.216666666666667,3.972222222222222,3.0,0.0403571841931217,0.1187252725777615,0.165995559178028,1.0,250,486,0.1656752853482413,736
kokorochat,kokorochat_5702,2.9333333333333336,4.037037037037037,3.0,0.1313723744292237,0.1554494146510575,0.1074798221275863,1.0,378,671,0.1429189613005323,1049
kokorochat,kokorochat_5782,3.083333333333333,4.212962962962963,3.0,0.088423617123617,0.1466444916544533,0.1711395482843836,1.0,343,662,0.1700350768127567,1005
kokorochat,kokorochat_5815,3.966666666666667,4.12037037037037,3.0,0.0215468365750055,0.1270975464310919,0.18713360608093,1.0,364,557,0.2150138852682192,921
kokorochat,kokorochat_584,2.1,3.574074074074074,3.0,-0.0767721896064361,0.1322146407450642,0.1272089307398733,0.0,375,352,0.1363835068721366,727
kokorochat,kokorochat_5841,2.6333333333333333,3.9629629629629632,3.0,0.0638237327188939,0.1436525324459652,0.1841998613654863,1.0,321,411,0.1633273246860933,732
kokorochat,kokorochat_5851,2.433333333333333,3.2314814814814814,3.0,-0.0541018389469608,0.1120123779541095,0.1986299393315018,0.0,217,230,0.1869873303167421,447
kokorochat,kokorochat_5906,2.8166666666666664,4.0,3.0,0.2680415532879819,0.1913289260480377,0.1537581707167403,1.0,397,450,0.1524608888528956,847
kokorochat,kokorochat_592,3.1833333333333336,4.481481481481482,3.0,0.0158502158730158,0.1266363036697355,0.2192474831746031,1.0,634,992,0.1872883063669686,1626
kokorochat,kokorochat_5940,2.8166666666666664,4.453703703703703,3.0,0.1411530478395062,0.1556799944926359,0.1240293989680353,1.0,372,884,0.1571644394557823,1256
kokorochat,kokorochat_5960,2.9333333333333336,4.083333333333333,3.0,0.0267378968253969,0.1347581553115026,0.2361528189232682,1.0,443,686,0.2237725381585426,1129
kokorochat,kokorochat_5982,2.4833333333333334,3.898148148148149,3.0,-0.0423603982300884,0.1438299487223978,0.1491313043356329,0.0,575,411,0.1881576867645897,986
kokorochat,kokorochat_5992,2.466666666666667,4.37962962962963,3.0,0.1663304195011338,0.1419488967410155,0.1795851066468254,1.0,361,644,0.1784693619547556,1005
kokorochat,kokorochat_6015,3.483333333333333,4.314814814814815,3.0,0.0407360651023694,0.1504473753955167,0.1972664415336335,1.0,358,717,0.1829922680701282,1075
kokorochat,kokorochat_6025,3.0333333333333337,4.296296296296296,3.0,0.0167324851190475,0.148027009766187,0.1875322507224003,1.0,812,572,0.1888706060221602,1384
kokorochat,kokorochat_6118,3.816666666666667,4.75925925925926,3.0,0.1018131305114638,0.1406394176971389,0.1912226922398588,1.0,910,786,0.1781181400788543,1696
kokorochat,kokorochat_6138,2.6,3.796296296296296,3.0,0.0699111922799423,0.1455275566643686,0.1680349637290813,1.0,230,281,0.1586119529061624,511
kokorochat,kokorochat_6192,2.283333333333333,4.314814814814814,3.0,0.0191586668967103,0.1240319631290961,0.1707789979018427,1.0,357,479,0.2140466666666666,836
kokorochat,kokorochat_6207,3.0500000000000003,4.12037037037037,3.0,0.1802018164542811,0.1550202402956405,0.1807790702314445,1.0,367,624,0.1613822118983094,991
kokorochat,kokorochat_6232,2.45,1.898148148148148,3.0,-0.0690978004535147,0.127127944422038,0.1409094123417157,0.0,187,836,0.1408489251645841,1023
kokorochat,kokorochat_6243,3.083333333333333,4.0,3.0,-0.029205821199003,0.153494638542871,0.1515517293991303,0.0,615,548,0.1940198655652737,1163
kokorochat,kokorochat_6249,3.75,4.5,3.0,0.002807072135785,0.1274561919367981,0.2204194969885187,1.0,515,874,0.1731633911368015,1389
kokorochat,kokorochat_6250,3.516666666666667,4.472222222222222,3.0,0.069654188712522,0.1179620787345632,0.2036900568848229,1.0,415,1011,0.1797815991033805,1426
kokorochat,kokorochat_6258,3.083333333333333,4.694444444444445,3.0,-0.0134172453703703,0.1362534041590468,0.1657222180943574,0.0,1451,640,0.1803965335949488,2091
kokorochat,kokorochat_6272,3.5666666666666664,4.388888888888889,3.0,0.075279984882842,0.1298193094046552,0.2125966307419432,1.0,537,924,0.2184656583398386,1461
kokorochat,kokorochat_6276,3.133333333333333,4.12037037037037,3.0,0.0048547797619047,0.1234147631529527,0.1626312555334218,1.0,1013,763,0.1435879094564439,1776
kokorochat,kokorochat_6291,3.333333333333333,4.092592592592593,3.0,-0.0548651537698412,0.135709610027148,0.1035912256130522,0.0,332,828,0.1396254990600228,1160
kokorochat,kokorochat_6315,2.833333333333333,3.981481481481481,3.0,0.0374756132756132,0.1231245924206228,0.1988664320398253,1.0,398,701,0.206153743462703,1099
kokorochat,kokorochat_6346,2.416666666666667,3.5462962962962963,3.0,0.0015712792707842,0.1366950845940481,0.1627753107291568,1.0,516,605,0.1959587994034302,1121
kokorochat,kokorochat_6368,3.8666666666666663,4.435185185185185,3.0,0.0596012481962481,0.1075106008775224,0.1456531868464264,1.0,560,788,0.1756948417792448,1348
