dataset,interaction_id,claude,gemini,gpt,judge_mean,n_judges
esconv,esconv_17,2.75,3.194444444444444,3.6666666666666665,3.2037037037037037,3
esconv,esconv_170,3.0555555555555554,3.555555555555556,3.3333333333333335,3.314814814814815,3
esconv,esconv_171,4.027777777777778,4.5,4.194444444444445,4.240740740740741,3
esconv,esconv_172,4.0,4.555555555555555,4.083333333333333,4.212962962962963,3
esconv,esconv_173,4.388888888888888,4.972222222222222,4.361111111111112,4.5740740740740735,3
esconv,esconv_174,3.1944444444444446,3.9166666666666665,4.0,3.7037037037037037,3
esconv,esconv_175,4.0,4.583333333333333,4.083333333333333,4.222222222222221,3
esconv,esconv_176,4.138888888888889,4.777777777777778,4.083333333333333,4.333333333333333,3
esconv,esconv_177,4.0,4.5,4.0,4.166666666666667,3
esconv,esconv_178,4.138888888888888,4.833333333333333,4.166666666666667,4.37962962962963,3
esconv,esconv_179,4.0,4.333333333333333,4.027777777777778,4.12037037037037,3
esconv,esconv_18,3.3333333333333335,4.305555555555555,4.0,3.8796296296296298,3
esconv,esconv_180,2.25,2.0,3.1666666666666665,2.472222222222222,3
esconv,esconv_181,4.138888888888889,4.916666666666667,4.194444444444445,4.416666666666667,3
esconv,esconv_182,4.361111111111111,4.972222222222222,4.333333333333333,4.5555555555555545,3
esconv,esconv_183,4.083333333333334,4.916666666666667,4.25,4.416666666666667,3
esconv,esconv_184,4.0,4.083333333333333,4.0,4.027777777777778,3
esconv,esconv_185,4.055555555555555,4.305555555555556,4.027777777777778,4.12962962962963,3
esconv,esconv_186,3.444444444444444,4.0,3.944444444444444,3.7962962962962963,3
esconv,esconv_187,4.055555555555555,5.0,4.083333333333333,4.37962962962963,3
esconv,esconv_188,4.25,4.944444444444445,4.222222222222222,4.472222222222222,3
esconv,esconv_189,3.2222222222222223,4.0,3.9444444444444446,3.7222222222222228,3
esconv,esconv_19,4.0,4.305555555555555,4.055555555555555,4.12037037037037,3
esconv,esconv_190,4.0,4.777777777777778,4.0,4.2592592592592595,3
esconv,esconv_191,4.0,4.388888888888888,3.9166666666666665,4.101851851851852,3
esconv,esconv_192,4.444444444444445,4.916666666666667,4.5,4.62037037037037,3
esconv,esconv_193,4.0,4.111111111111111,4.0,4.037037037037037,3
esconv,esconv_194,3.1944444444444446,3.7222222222222223,3.9166666666666665,3.611111111111111,3
esconv,esconv_195,3.5833333333333335,4.166666666666667,4.055555555555555,3.935185185185185,3
esconv,esconv_196,3.9722222222222223,4.555555555555555,4.138888888888889,4.222222222222222,3
esconv,esconv_197,2.9444444444444446,3.9166666666666665,3.9722222222222223,3.6111111111111107,3
esconv,esconv_198,3.9722222222222223,4.722222222222222,4.083333333333333,4.2592592592592595,3
esconv,esconv_199,4.0,4.361111111111112,4.0,4.12037037037037,3
esconv,esconv_2,3.694444444444444,4.638888888888889,4.083333333333333,4.138888888888889,3
esconv,esconv_20,3.138888888888889,4.833333333333333,3.9722222222222223,3.981481481481481,3
esconv,esconv_21,3.861111111111111,3.9722222222222223,4.0,3.9444444444444446,3
esconv,esconv_22,4.333333333333333,5.0,4.166666666666667,4.5,3
esconv,esconv_23,4.0,4.527777777777778,4.055555555555555,4.194444444444445,3
esconv,esconv_24,4.0,4.111111111111111,4.194444444444445,4.101851851851852,3
esconv,esconv_25,4.0,4.666666666666666,4.083333333333333,4.25,3
esconv,esconv_26,3.361111111111111,4.027777777777778,3.944444444444444,3.777777777777778,3
esconv,esconv_27,2.861111111111111,3.388888888888889,3.4722222222222223,3.2407407407407405,3
esconv,esconv_28,3.361111111111111,3.638888888888889,3.861111111111111,3.6203703703703702,3
esconv,esconv_29,4.027777777777778,4.333333333333333,4.0,4.12037037037037,3
esconv,esconv_3,3.1944444444444446,3.4444444444444446,4.0,3.5462962962962963,3
esconv,esconv_30,4.166666666666667,4.75,4.472222222222222,4.462962962962963,3
esconv,esconv_31,4.055555555555555,4.305555555555555,4.111111111111111,4.157407407407407,3
esconv,esconv_32,4.027777777777778,5.0,4.194444444444445,4.407407407407407,3
esconv,esconv_33,3.333333333333333,4.027777777777778,3.888888888888889,3.75,3
esconv,esconv_34,4.0,4.972222222222222,4.0,4.3240740740740735,3
esconv,esconv_35,3.4444444444444446,4.138888888888888,4.027777777777778,3.8703703703703702,3
esconv,esconv_36,4.0,4.777777777777778,4.0,4.2592592592592595,3
esconv,esconv_37,4.0,4.583333333333333,4.111111111111111,4.231481481481481,3
esconv,esconv_38,4.527777777777778,4.972222222222222,4.472222222222222,4.657407407407407,3
esconv,esconv_39,3.9722222222222223,4.694444444444445,4.111111111111111,4.2592592592592595,3
esconv,esconv_4,4.111111111111111,5.0,4.027777777777778,4.37962962962963,3
esconv,esconv_40,4.0,4.0,4.027777777777778,4.0092592592592595,3
esconv,esconv_41,3.361111111111111,3.666666666666667,3.6666666666666665,3.564814814814815,3
esconv,esconv_42,4.055555555555555,5.0,4.222222222222222,4.4259259259259265,3
esconv,esconv_43,2.805555555555556,2.888888888888889,3.861111111111111,3.185185185185185,3
esconv,esconv_44,3.75,4.0,4.0,3.9166666666666665,3
esconv,esconv_45,4.222222222222222,5.0,4.305555555555555,4.509259259259259,3
esconv,esconv_46,3.5277777777777777,4.5,4.055555555555555,4.027777777777778,3
esconv,esconv_47,4.0,5.0,4.027777777777778,4.342592592592593,3
esconv,esconv_48,3.8333333333333335,4.777777777777778,4.083333333333333,4.231481481481481,3
esconv,esconv_49,3.638888888888889,3.444444444444444,4.0,3.694444444444444,3
esconv,esconv_5,4.111111111111111,4.472222222222222,4.083333333333333,4.222222222222221,3
esconv,esconv_50,3.194444444444444,3.75,3.7777777777777777,3.574074074074074,3
esconv,esconv_51,3.5555555555555554,3.555555555555556,3.9166666666666665,3.6759259259259256,3
esconv,esconv_52,3.8333333333333335,4.0,4.055555555555555,3.9629629629629632,3
esconv,esconv_53,4.0,4.111111111111111,4.0,4.037037037037037,3
esconv,esconv_54,3.1666666666666665,3.9444444444444446,4.0,3.7037037037037037,3
esconv,esconv_55,3.6666666666666665,4.0,4.0,3.888888888888889,3
esconv,esconv_56,4.194444444444444,4.944444444444445,4.083333333333333,4.407407407407407,3
esconv,esconv_57,4.083333333333333,4.666666666666667,4.111111111111111,4.287037037037037,3
esconv,esconv_58,3.888888888888889,4.361111111111112,4.055555555555555,4.101851851851852,3
esconv,esconv_59,4.277777777777778,4.916666666666667,4.5,4.564814814814815,3
esconv,esconv_6,4.166666666666667,4.555555555555555,4.111111111111112,4.277777777777778,3
esconv,esconv_60,4.611111111111112,5.0,4.555555555555555,4.722222222222222,3
esconv,esconv_61,4.138888888888888,4.888888888888889,4.277777777777778,4.435185185185186,3
esconv,esconv_62,3.0833333333333335,3.638888888888889,3.9722222222222223,3.564814814814815,3
esconv,esconv_63,4.083333333333333,4.444444444444445,4.055555555555555,4.194444444444445,3
esconv,esconv_64,3.9722222222222223,4.833333333333334,4.0,4.268518518518519,3
esconv,esconv_65,3.25,4.027777777777778,3.6944444444444446,3.657407407407407,3
esconv,esconv_66,2.8333333333333335,2.9166666666666665,3.5277777777777777,3.092592592592593,3
esconv,esconv_67,3.666666666666667,3.7777777777777777,3.7777777777777777,3.7407407407407405,3
esconv,esconv_68,4.416666666666667,5.0,4.555555555555555,4.657407407407407,3
esconv,esconv_69,4.361111111111111,4.972222222222222,4.166666666666667,4.5,3
esconv,esconv_7,4.0,4.861111111111112,4.0,4.287037037037037,3
esconv,esconv_70,3.4166666666666665,4.083333333333333,4.0,3.8333333333333335,3
esconv,esconv_71,3.888888888888889,4.333333333333333,4.027777777777778,4.083333333333333,3
esconv,esconv_72,3.611111111111111,3.5833333333333335,3.8333333333333335,3.675925925925926,3
esconv,esconv_73,4.027777777777778,4.527777777777778,4.0,4.185185185185185,3
esconv,esconv_74,4.222222222222222,5.0,4.25,4.4907407407407405,3
esconv,esconv_75,3.361111111111111,4.444444444444445,4.0,3.935185185185185,3
esconv,esconv_76,4.0,4.25,4.083333333333333,4.111111111111111,3
esconv,esconv_77,3.555555555555556,4.5,4.055555555555555,4.037037037037037,3
esconv,esconv_78,3.611111111111111,4.055555555555555,3.8055555555555554,3.824074074074074,3
esconv,esconv_79,4.027777777777778,4.555555555555555,4.333333333333333,4.3055555555555545,3
esconv,esconv_8,4.0,4.555555555555555,4.0,4.185185185185185,3
esconv,esconv_80,3.2222222222222223,4.527777777777778,4.027777777777778,3.925925925925926,3
esconv,esconv_81,4.027777777777778,4.222222222222222,4.055555555555555,4.101851851851852,3
esconv,esconv_82,3.9166666666666665,4.0,4.0,3.972222222222222,3
esconv,esconv_83,3.0277777777777777,4.027777777777778,3.3333333333333335,3.4629629629629632,3
esconv,esconv_84,2.444444444444444,3.0277777777777777,3.9166666666666665,3.1296296296296293,3
esconv,esconv_85,4.055555555555555,4.722222222222222,4.305555555555555,4.361111111111112,3
esconv,esconv_86,3.111111111111111,4.027777777777778,4.0,3.7129629629629632,3
esconv,esconv_87,4.138888888888888,5.0,4.083333333333333,4.407407407407407,3
esconv,esconv_88,4.611111111111112,5.0,4.166666666666666,4.592592592592593,3
esconv,esconv_89,3.7222222222222223,4.833333333333333,3.9444444444444446,4.166666666666667,3
esconv,esconv_9,4.833333333333333,5.0,4.555555555555555,4.796296296296296,3
esconv,esconv_90,1.8888888888888888,1.0555555555555556,2.0277777777777777,1.6574074074074074,3
esconv,esconv_91,4.138888888888889,5.0,4.333333333333333,4.4907407407407405,3
esconv,esconv_92,4.0,3.888888888888889,3.9444444444444446,3.9444444444444446,3
esconv,esconv_93,3.2222222222222223,4.138888888888889,3.9722222222222223,3.777777777777778,3
esconv,esconv_94,4.638888888888889,4.916666666666667,4.472222222222222,4.6759259259259265,3
esconv,esconv_95,4.611111111111111,4.916666666666667,4.583333333333333,4.703703703703703,3
esconv,esconv_96,4.0,4.055555555555555,4.0,4.018518518518518,3
esconv,esconv_97,2.5833333333333335,2.5277777777777777,3.555555555555556,2.888888888888889,3
esconv,esconv_98,4.527777777777778,4.916666666666667,4.583333333333333,4.6759259259259265,3
esconv,esconv_99,4.138888888888888,5.0,4.277777777777778,4.472222222222222,3
kmi,kmi_1000,3.861111111111111,4.694444444444445,3.944444444444444,4.166666666666667,3
kmi,kmi_108,3.9722222222222223,4.333333333333333,4.0,4.101851851851852,3
kmi,kmi_109,4.0,4.638888888888889,3.916666666666667,4.185185185185186,3
kmi,kmi_115,4.111111111111111,4.694444444444445,4.083333333333333,4.296296296296297,3
kmi,kmi_130,3.9722222222222223,4.666666666666667,4.027777777777778,4.222222222222222,3
kmi,kmi_140,4.027777777777778,4.333333333333333,3.861111111111111,4.0740740740740735,3
kmi,kmi_144,3.6666666666666665,4.333333333333334,3.75,3.9166666666666665,3
kmi,kmi_151,4.0,4.75,4.055555555555555,4.268518518518518,3
kmi,kmi_152,4.0,4.0,3.9166666666666665,3.972222222222222,3
kmi,kmi_155,3.805555555555556,4.0,3.694444444444444,3.8333333333333335,3
kmi,kmi_164,4.333333333333334,4.833333333333333,4.027777777777778,4.398148148148149,3
kmi,kmi_167,3.888888888888889,4.25,4.027777777777778,4.055555555555556,3
kmi,kmi_169,4.083333333333333,4.444444444444445,3.888888888888889,4.138888888888889,3
kmi,kmi_174,3.861111111111111,3.944444444444444,3.9166666666666665,3.907407407407407,3
kmi,kmi_182,3.9722222222222223,4.722222222222222,3.9166666666666665,4.203703703703703,3
kmi,kmi_186,4.111111111111111,4.472222222222222,3.9166666666666665,4.166666666666666,3
kmi,kmi_189,3.75,4.361111111111112,3.944444444444444,4.018518518518518,3
kmi,kmi_190,3.888888888888889,4.0,3.861111111111111,3.9166666666666665,3
kmi,kmi_192,4.083333333333333,4.777777777777778,4.111111111111111,4.3240740740740735,3
kmi,kmi_198,3.9722222222222223,4.416666666666667,3.9166666666666665,4.101851851851852,3
kmi,kmi_2,4.055555555555555,4.444444444444445,4.083333333333333,4.194444444444444,3
kmi,kmi_212,3.9444444444444446,4.25,3.972222222222222,4.055555555555555,3
kmi,kmi_218,3.611111111111111,4.083333333333333,3.9444444444444446,3.8796296296296298,3
kmi,kmi_221,4.027777777777778,4.611111111111112,4.138888888888888,4.2592592592592595,3
kmi,kmi_224,4.166666666666667,4.75,3.861111111111111,4.2592592592592595,3
kmi,kmi_225,4.027777777777778,4.694444444444445,4.166666666666667,4.296296296296297,3
kmi,kmi_226,3.666666666666667,3.9166666666666665,3.944444444444444,3.842592592592593,3
kmi,kmi_227,3.944444444444444,4.583333333333334,3.888888888888889,4.138888888888889,3
kmi,kmi_23,4.0,4.722222222222222,4.0,4.2407407407407405,3
kmi,kmi_232,3.4722222222222223,3.6944444444444446,3.5277777777777777,3.564814814814815,3
kmi,kmi_24,3.5833333333333335,3.7777777777777777,3.861111111111111,3.7407407407407405,3
kmi,kmi_242,3.6666666666666665,3.555555555555556,3.8055555555555554,3.675925925925926,3
kmi,kmi_250,4.0,4.805555555555555,4.166666666666667,4.3240740740740735,3
kmi,kmi_254,4.0,4.305555555555555,3.9166666666666665,4.0740740740740735,3
kmi,kmi_259,4.138888888888889,4.527777777777778,3.888888888888889,4.185185185185186,3
kmi,kmi_260,4.277777777777778,5.0,4.0,4.4259259259259265,3
kmi,kmi_268,3.8055555555555554,4.166666666666667,3.888888888888889,3.9537037037037037,3
kmi,kmi_269,3.944444444444444,4.388888888888889,4.055555555555555,4.12962962962963,3
kmi,kmi_27,3.833333333333333,4.083333333333333,3.8333333333333335,3.9166666666666665,3
kmi,kmi_272,4.0,4.722222222222222,4.027777777777778,4.25,3
kmi,kmi_275,4.166666666666667,4.527777777777778,4.083333333333333,4.2592592592592595,3
kmi,kmi_276,4.0,4.666666666666667,4.0,4.222222222222222,3
kmi,kmi_289,4.277777777777778,4.666666666666667,4.111111111111111,4.351851851851852,3
kmi,kmi_29,3.9166666666666665,4.055555555555555,3.9444444444444446,3.972222222222222,3
kmi,kmi_291,4.0,4.277777777777778,3.9444444444444446,4.074074074074074,3
kmi,kmi_292,3.888888888888889,4.083333333333333,3.9722222222222223,3.981481481481481,3
kmi,kmi_293,3.638888888888889,4.111111111111111,3.611111111111111,3.7870370370370368,3
kmi,kmi_294,3.861111111111111,3.972222222222222,3.8333333333333335,3.888888888888889,3
kmi,kmi_295,4.027777777777778,4.75,3.861111111111111,4.212962962962963,3
kmi,kmi_297,3.5833333333333335,4.166666666666667,3.9722222222222223,3.907407407407407,3
kmi,kmi_298,3.8055555555555554,4.444444444444445,3.9166666666666665,4.055555555555555,3
kmi,kmi_317,4.027777777777778,4.166666666666667,3.7777777777777777,3.9907407407407405,3
kmi,kmi_318,3.7777777777777777,3.7222222222222223,3.611111111111111,3.7037037037037037,3
kmi,kmi_338,3.5833333333333335,3.7222222222222223,3.638888888888889,3.6481481481481484,3
kmi,kmi_342,3.611111111111111,4.111111111111111,3.75,3.824074074074074,3
kmi,kmi_348,4.111111111111111,4.916666666666667,4.166666666666667,4.398148148148149,3
kmi,kmi_355,3.694444444444444,4.027777777777778,4.0,3.907407407407407,3
kmi,kmi_359,3.9722222222222223,4.472222222222222,3.944444444444444,4.12962962962963,3
kmi,kmi_36,4.0,4.305555555555555,3.9722222222222223,4.092592592592593,3
kmi,kmi_361,4.083333333333333,4.166666666666666,4.027777777777778,4.092592592592593,3
kmi,kmi_363,3.6666666666666665,4.138888888888889,3.638888888888889,3.814814814814815,3
kmi,kmi_370,4.0,3.888888888888889,3.7777777777777777,3.8888888888888893,3
kmi,kmi_386,3.8333333333333335,4.166666666666667,3.9166666666666665,3.972222222222222,3
kmi,kmi_387,3.8333333333333335,4.138888888888889,3.8333333333333335,3.9351851851851856,3
kmi,kmi_392,4.055555555555555,4.777777777777778,4.083333333333333,4.3055555555555545,3
kmi,kmi_398,4.0,4.638888888888889,4.055555555555555,4.231481481481482,3
kmi,kmi_40,4.055555555555555,4.666666666666667,4.111111111111111,4.277777777777778,3
kmi,kmi_409,4.055555555555555,4.694444444444445,4.083333333333334,4.277777777777778,3
kmi,kmi_41,4.555555555555555,4.777777777777778,4.277777777777778,4.537037037037037,3
kmi,kmi_415,4.333333333333333,4.75,3.944444444444444,4.342592592592593,3
kmi,kmi_417,3.888888888888889,4.416666666666667,4.083333333333334,4.12962962962963,3
kmi,kmi_419,3.9722222222222223,4.75,3.944444444444444,4.222222222222222,3
kmi,kmi_436,4.138888888888889,4.916666666666667,4.027777777777778,4.361111111111112,3
kmi,kmi_437,3.75,4.222222222222222,3.9166666666666665,3.9629629629629632,3
kmi,kmi_442,3.861111111111111,4.305555555555555,4.083333333333334,4.083333333333333,3
kmi,kmi_444,4.194444444444445,4.638888888888888,4.111111111111111,4.314814814814814,3
kmi,kmi_455,3.805555555555556,3.972222222222222,3.8333333333333335,3.8703703703703702,3
kmi,kmi_457,3.611111111111111,3.7222222222222223,3.8333333333333335,3.7222222222222228,3
kmi,kmi_459,3.7777777777777777,4.666666666666667,4.0,4.148148148148148,3
kmi,kmi_463,3.75,4.166666666666667,3.7222222222222223,3.8796296296296298,3
kmi,kmi_464,3.8333333333333335,4.527777777777778,3.888888888888889,4.083333333333333,3
kmi,kmi_468,4.138888888888888,4.694444444444445,4.194444444444445,4.342592592592593,3
kmi,kmi_469,4.0,4.305555555555555,3.972222222222222,4.092592592592593,3
kmi,kmi_470,3.7777777777777777,4.472222222222222,3.7777777777777777,4.0092592592592595,3
kmi,kmi_481,3.7777777777777777,4.027777777777778,3.805555555555556,3.8703703703703702,3
kmi,kmi_484,4.083333333333333,5.0,4.111111111111111,4.398148148148148,3
kmi,kmi_498,4.0,4.416666666666667,3.9166666666666665,4.111111111111112,3
kmi,kmi_502,4.25,4.527777777777778,4.277777777777778,4.351851851851852,3
kmi,kmi_503,3.25,3.9722222222222223,3.9722222222222223,3.7314814814814814,3
kmi,kmi_51,4.0,4.138888888888889,4.0,4.046296296296297,3
kmi,kmi_518,4.055555555555555,4.361111111111111,3.972222222222222,4.129629629629629,3
kmi,kmi_519,3.9722222222222223,4.694444444444445,4.083333333333333,4.25,3
kmi,kmi_528,4.416666666666667,4.638888888888889,3.9166666666666665,4.324074074074074,3
kmi,kmi_537,4.361111111111111,4.638888888888889,4.138888888888889,4.37962962962963,3
kmi,kmi_543,3.6944444444444446,4.083333333333333,3.6666666666666665,3.814814814814815,3
kmi,kmi_546,3.8333333333333335,4.416666666666667,3.9444444444444446,4.064814814814815,3
kmi,kmi_556,3.9166666666666665,4.361111111111112,3.944444444444444,4.074074074074074,3
kmi,kmi_56,3.638888888888889,3.5277777777777777,3.7222222222222223,3.6296296296296298,3
kmi,kmi_563,4.0,4.722222222222222,4.277777777777778,4.333333333333333,3
kmi,kmi_564,4.027777777777778,4.444444444444445,4.0,4.157407407407407,3
kmi,kmi_565,4.166666666666667,4.416666666666667,4.083333333333334,4.222222222222222,3
kmi,kmi_566,3.888888888888889,4.166666666666667,3.9722222222222223,4.0092592592592595,3
kmi,kmi_568,3.638888888888889,4.638888888888889,4.083333333333333,4.12037037037037,3
kmi,kmi_57,3.75,4.527777777777778,3.9166666666666665,4.064814814814815,3
kmi,kmi_573,4.083333333333334,4.75,4.083333333333333,4.305555555555556,3
kmi,kmi_575,4.333333333333333,4.75,4.055555555555555,4.379629629629629,3
kmi,kmi_576,3.6666666666666665,3.8055555555555554,3.9166666666666665,3.796296296296296,3
kmi,kmi_577,4.333333333333333,4.472222222222222,4.194444444444444,4.333333333333333,3
kmi,kmi_58,4.0,4.194444444444445,3.8333333333333335,4.0092592592592595,3
kmi,kmi_580,4.0,4.5,4.138888888888889,4.212962962962963,3
kmi,kmi_585,4.0,3.944444444444444,3.9444444444444446,3.9629629629629632,3
kmi,kmi_587,3.8055555555555554,3.8055555555555554,3.861111111111111,3.824074074074074,3
kmi,kmi_60,4.027777777777778,4.0,3.9444444444444446,3.990740740740741,3
kmi,kmi_603,4.0,4.472222222222222,4.083333333333333,4.185185185185184,3
kmi,kmi_613,4.277777777777778,4.666666666666667,4.138888888888888,4.361111111111111,3
kmi,kmi_617,4.305555555555555,4.916666666666667,4.055555555555555,4.425925925925926,3
kmi,kmi_624,3.722222222222222,4.555555555555555,3.888888888888889,4.055555555555555,3
kmi,kmi_629,4.055555555555555,4.527777777777778,4.138888888888888,4.2407407407407405,3
kmi,kmi_63,4.027777777777778,4.305555555555555,3.888888888888889,4.0740740740740735,3
kmi,kmi_630,4.027777777777778,4.138888888888889,3.888888888888889,4.018518518518519,3
kmi,kmi_636,4.0,4.0,3.944444444444444,3.9814814814814814,3
kmi,kmi_640,4.0,4.416666666666667,4.0,4.138888888888889,3
kmi,kmi_641,3.6944444444444446,3.944444444444444,3.7777777777777777,3.805555555555556,3
kmi,kmi_657,3.9722222222222223,4.638888888888889,4.027777777777778,4.212962962962963,3
kmi,kmi_665,3.8333333333333335,3.9444444444444446,3.833333333333333,3.8703703703703702,3
kmi,kmi_668,3.6666666666666665,4.083333333333333,3.7777777777777777,3.842592592592593,3
kmi,kmi_669,3.9722222222222223,4.722222222222222,4.0,4.231481481481482,3
kmi,kmi_676,4.111111111111111,4.472222222222222,3.9166666666666665,4.166666666666666,3
kmi,kmi_688,4.416666666666667,4.888888888888889,4.305555555555555,4.537037037037037,3
kmi,kmi_693,4.027777777777778,4.583333333333333,3.9166666666666665,4.175925925925926,3
kmi,kmi_698,3.9722222222222223,4.361111111111111,3.888888888888889,4.0740740740740735,3
kmi,kmi_699,4.0,4.5,4.027777777777778,4.1759259259259265,3
kmi,kmi_7,4.083333333333333,4.888888888888889,4.194444444444445,4.388888888888888,3
kmi,kmi_703,3.638888888888889,4.027777777777778,3.638888888888889,3.7685185185185186,3
kmi,kmi_709,3.5833333333333335,4.055555555555555,3.6944444444444446,3.777777777777778,3
kmi,kmi_71,3.9166666666666665,4.166666666666667,3.7222222222222223,3.9351851851851856,3
kmi,kmi_710,3.944444444444444,4.25,4.0,4.064814814814815,3
kmi,kmi_712,4.0,4.388888888888889,4.055555555555555,4.148148148148148,3
kmi,kmi_72,4.138888888888889,4.444444444444445,4.083333333333333,4.222222222222222,3
kmi,kmi_720,4.0,4.611111111111111,4.0,4.203703703703703,3
kmi,kmi_727,4.0,4.5,4.0,4.166666666666667,3
kmi,kmi_731,3.9444444444444446,4.222222222222222,3.888888888888889,4.018518518518519,3
kmi,kmi_736,4.027777777777778,4.861111111111111,4.194444444444445,4.361111111111112,3
kmi,kmi_738,4.083333333333333,4.861111111111111,4.055555555555555,4.333333333333333,3
kmi,kmi_742,3.388888888888889,4.055555555555555,3.8333333333333335,3.7592592592592595,3
kmi,kmi_744,4.027777777777778,4.833333333333333,4.055555555555555,4.305555555555555,3
kmi,kmi_750,4.0,4.527777777777778,4.0,4.1759259259259265,3
kmi,kmi_753,3.611111111111111,4.083333333333333,3.9166666666666665,3.8703703703703702,3
kmi,kmi_761,3.9444444444444446,4.0,3.888888888888889,3.9444444444444446,3
kmi,kmi_765,4.055555555555555,4.527777777777778,3.944444444444444,4.175925925925926,3
kmi,kmi_775,3.7777777777777777,4.0,3.8333333333333335,3.8703703703703702,3
kmi,kmi_778,4.222222222222222,4.722222222222222,4.138888888888888,4.361111111111111,3
kmi,kmi_784,3.5833333333333335,3.8333333333333335,3.7222222222222223,3.7129629629629632,3
kmi,kmi_791,3.9444444444444446,4.25,4.027777777777778,4.0740740740740735,3
kmi,kmi_792,3.888888888888889,4.194444444444445,3.9166666666666665,4.0,3
kmi,kmi_795,3.9722222222222223,4.527777777777778,3.861111111111111,4.12037037037037,3
kmi,kmi_798,3.5833333333333335,3.7777777777777777,3.7222222222222223,3.694444444444444,3
kmi,kmi_8,3.9444444444444446,4.638888888888889,4.027777777777778,4.203703703703703,3
kmi,kmi_801,3.7222222222222223,4.527777777777778,4.0,4.083333333333333,3
kmi,kmi_814,4.361111111111111,4.694444444444445,4.0,4.351851851851852,3
kmi,kmi_820,4.0,4.5,4.0,4.166666666666667,3
kmi,kmi_821,3.861111111111111,4.166666666666667,3.7777777777777777,3.9351851851851856,3
kmi,kmi_823,3.9444444444444446,4.527777777777778,3.972222222222222,4.148148148148148,3
kmi,kmi_826,4.277777777777778,4.694444444444445,4.138888888888889,4.37037037037037,3
kmi,kmi_834,3.5833333333333335,3.8333333333333335,3.833333333333333,3.75,3
kmi,kmi_839,3.888888888888889,4.027777777777778,3.861111111111111,3.9259259259259256,3
kmi,kmi_848,4.027777777777778,4.611111111111111,4.083333333333333,4.2407407407407405,3
kmi,kmi_859,3.9166666666666665,4.0,4.027777777777778,3.981481481481481,3
kmi,kmi_865,3.75,4.333333333333333,4.083333333333333,4.0555555555555545,3
kmi,kmi_868,4.0,4.805555555555555,4.027777777777778,4.277777777777778,3
kmi,kmi_87,4.0,4.111111111111111,4.027777777777778,4.046296296296297,3
kmi,kmi_870,4.027777777777778,4.527777777777778,4.083333333333333,4.212962962962963,3
kmi,kmi_877,4.0,4.333333333333333,3.888888888888889,4.0740740740740735,3
kmi,kmi_878,3.9722222222222223,4.222222222222222,3.9166666666666665,4.037037037037037,3
kmi,kmi_88,3.6666666666666665,4.111111111111111,3.888888888888889,3.888888888888889,3
kmi,kmi_881,3.75,4.055555555555555,3.9166666666666665,3.907407407407407,3
kmi,kmi_882,3.5,3.611111111111111,3.5833333333333335,3.564814814814815,3
kmi,kmi_893,3.944444444444444,4.666666666666667,3.9444444444444446,4.185185185185185,3
kmi,kmi_898,3.7222222222222223,4.388888888888888,4.027777777777778,4.046296296296297,3
kmi,kmi_9,3.6944444444444446,4.166666666666667,3.9444444444444446,3.9351851851851856,3
kmi,kmi_900,3.8333333333333335,4.111111111111111,4.027777777777778,3.9907407407407405,3
kmi,kmi_902,3.9444444444444446,4.166666666666667,3.9444444444444446,4.018518518518518,3
kmi,kmi_904,4.333333333333333,4.75,4.166666666666667,4.416666666666667,3
kmi,kmi_908,4.0,4.611111111111111,3.9722222222222223,4.194444444444444,3
kmi,kmi_916,3.8333333333333335,3.8055555555555554,3.972222222222222,3.8703703703703702,3
kmi,kmi_920,3.861111111111111,4.472222222222222,3.972222222222222,4.101851851851852,3
kmi,kmi_921,4.361111111111112,4.638888888888888,3.9444444444444446,4.314814814814815,3
kmi,kmi_924,3.9444444444444446,4.555555555555555,3.861111111111111,4.12037037037037,3
kmi,kmi_932,3.75,4.444444444444445,3.8333333333333335,4.0092592592592595,3
kmi,kmi_937,4.0,4.0,4.0,4.0,3
kmi,kmi_944,3.7222222222222223,4.027777777777778,3.888888888888889,3.8796296296296298,3
kmi,kmi_955,3.944444444444444,4.138888888888889,4.0,4.027777777777778,3
kmi,kmi_956,3.9444444444444446,4.5,3.888888888888889,4.111111111111112,3
kmi,kmi_959,4.055555555555555,4.583333333333334,3.944444444444444,4.194444444444445,3
kmi,kmi_981,4.027777777777778,4.777777777777778,4.138888888888889,4.314814814814815,3
kmi,kmi_982,3.944444444444444,4.138888888888888,3.888888888888889,3.9907407407407405,3
kmi,kmi_985,3.9999999999999996,4.444444444444445,4.0,4.148148148148148,3
kmi,kmi_986,4.333333333333334,4.777777777777778,4.055555555555555,4.388888888888888,3
kmi,kmi_994,3.638888888888889,4.055555555555555,3.9166666666666665,3.8703703703703702,3
kmi,kmi_997,4.277777777777778,4.5,3.972222222222222,4.25,3
kokorochat,kokorochat_1021,3.9722222222222223,4.444444444444444,4.0,4.138888888888888,3
kokorochat,kokorochat_1044,3.4166666666666665,3.888888888888889,3.75,3.685185185185185,3
kokorochat,kokorochat_1048,3.5833333333333335,4.027777777777778,3.9444444444444446,3.8518518518518516,3
kokorochat,kokorochat_1049,3.611111111111111,3.7777777777777777,3.7777777777777777,3.7222222222222228,3
kokorochat,kokorochat_1053,4.166666666666667,4.833333333333333,4.166666666666667,4.388888888888889,3
kokorochat,kokorochat_1059,3.4444444444444446,3.944444444444444,3.861111111111111,3.75,3
