dataset,rid,dimA_overall,dimB_total3,client_valence_nec,client_valence_emo_std,client_valence_happy_ending,client_n_tokens,counselor_n_tokens,counselor_valence_emo_mean,client_dominance_nec,client_arousal_emo_std,total_tokens,log_tokens
psy_insight,psyinsight_000659,3.0666666666666664,3.2685185185185186,0.0707777777777777,0.0958460512772207,1.0,41,34,0.1408415873015873,-0.0295777777777777,0.0533472450103995,75,4.330733340286331
psy_insight,psyinsight_000661,4.8,3.907407407407408,0.0372820586820586,0.1351765156356914,1.0,175,250,0.1216207682934861,0.0934276575276575,0.1395768742204113,425,6.054439346269371
psy_insight,psyinsight_000665,3.733333333333333,4.5740740740740735,0.096655291005291,0.1109136225743501,1.0,86,130,0.1545345664436573,0.1172302645502645,0.1344121581124019,216,5.37989735354046
psy_insight,psyinsight_000667,1.9666666666666668,2.722222222222222,,,,18,120,0.0953944194194194,,,138,4.9344739331306915
psy_insight,psyinsight_000669,3.483333333333333,2.842592592592593,,,,29,40,0.0033596134152585,,,69,4.248495242049359
psy_insight,psyinsight_000671,3.2000000000000006,3.092592592592592,-0.2429730158730159,0.1114402214323215,0.0,39,2,,-0.0215373015873015,0.1264835277985192,41,3.7376696182833684
psy_insight,psyinsight_000676,2.533333333333333,3.9537037037037037,-0.07553125,0.0910611604569558,0.0,53,52,0.2680719453672942,-0.163891369047619,0.088581569608845,105,4.663439094112067
psy_insight,psyinsight_000678,1.0666666666666669,1.0,-0.1216769841269841,0.143520883573901,0.0,57,75,0.1344965127465127,-0.1787986772486772,0.0997557716664698,132,4.890349128221754
psy_insight,psyinsight_000680,1.65,1.9907407407407407,,,,19,18,,,,37,3.6375861597263857
psy_insight,psyinsight_000681,1.1666666666666667,1.1018518518518519,,,,27,9,,,,36,3.6109179126442243
psy_insight,psyinsight_000682,2.2,2.4814814814814814,-0.1364684098639456,0.1402389560076664,0.0,150,136,0.1685043932008498,-0.0181417517006802,0.0928996260195154,286,5.659482215759621
psy_insight,psyinsight_000684,4.316666666666666,2.3796296296296293,0.2319338675213675,0.1543123822285898,1.0,143,135,0.1407222505668934,0.1332855463980464,0.082568991823032,278,5.631211781821365
psy_insight,psyinsight_000691,2.5500000000000003,2.5185185185185186,-0.0127316666666665,0.0237933279680756,0.0,37,103,0.0863063914218169,0.1348564285714285,0.0399452115717817,140,4.948759890378168
psy_insight,psyinsight_000694,1.9666666666666668,2.9537037037037037,-0.0588948412698412,0.0892839592449347,0.0,37,34,0.1349675396825397,-0.0359591269841269,0.0695613711808683,71,4.276666119016055
psy_insight,psyinsight_000696,3.516666666666667,3.657407407407407,,,,27,16,,,,43,3.784189633918261
psy_insight,psyinsight_000698,2.9,2.75,0.2234318783068782,0.128751145203244,1.0,58,100,0.2069272893772893,0.0734170634920635,0.0522493697141402,158,5.0689042022202315
psy_insight,psyinsight_000699,3.8666666666666663,2.8333333333333335,-0.0613205882352941,0.0983265000198488,0.0,97,91,0.114833996322106,-0.0156696078431372,0.1070416444519481,188,5.241747015059643
psy_insight,psyinsight_000705,3.65,2.7129629629629632,,,,19,34,-0.0046810476190476,,,53,3.9889840465642745
psy_insight,psyinsight_000706,3.4333333333333336,2.7685185185185186,,,,20,45,0.0448295304232804,,,65,4.189654742026425
psy_insight,psyinsight_000707,1.6666666666666667,3.0462962962962963,,,,10,7,,,,17,2.8903717578961645
psy_insight,psyinsight_000708,2.25,3.6388888888888893,0.0247499999999999,0.1095380634110955,1.0,65,171,0.1622253282382912,-0.0011737012987013,0.0795226533373928,236,5.4680601411351315
psy_insight,psyinsight_000709,3.333333333333333,4.527777777777778,-0.0077266548463357,0.1083846842459871,0.0,247,115,0.1371181978137167,-0.1263305639986491,0.102015823775678,362,5.8944028342648505
psy_insight,psyinsight_000712,2.783333333333333,4.509259259259259,-0.1566900510204081,0.1671636189064631,0.0,81,96,0.1322285395000912,-0.0015117346938775,0.0968056227801409,177,5.181783550292085
psy_insight,psyinsight_000716,4.1000000000000005,4.111111111111111,-0.0075522875816993,0.1554292346234809,0.0,97,237,0.1216421661793372,-0.030579598506069,0.1001214436155685,334,5.814130531825066
psy_insight,psyinsight_000717,2.266666666666667,4.027777777777778,-0.1818313672438672,0.1515706466578624,0.0,122,74,0.1268451587301587,-0.1862953102453102,0.0916974325648573,196,5.2832037287379885
psy_insight,psyinsight_000718,4.25,3.9166666666666665,0.0994125633232016,0.1300590881756916,1.0,248,2,,0.0287858156028368,0.1319713799003008,250,5.5254529391317835
psy_insight,psyinsight_000721,3.983333333333333,3.2222222222222228,0.163589947089947,0.1943658292604412,1.0,54,33,0.1690986111111111,-0.1479095238095238,0.1276473684439672,87,4.477336814478207
psy_insight,psyinsight_000723,1.6666666666666667,2.7870370370370368,,,,10,49,-0.0449248015873015,,,59,4.0943445622221
psy_insight,psyinsight_000724,3.6666666666666665,3.694444444444444,-0.0257438672438672,0.0792797892794775,0.0,68,557,0.1060067453076121,-0.0449321789321789,0.0658346929102172,625,6.439350371100098
psy_insight,psyinsight_000727,2.4833333333333334,3.2777777777777772,-0.1300899470899471,0.1166133679118834,0.0,71,42,0.0360237373737373,-0.0823039682539682,0.0830906755405024,113,4.736198448394496
psy_insight,psyinsight_000731,2.966666666666667,3.0,,,,12,13,,,,25,3.258096538021482
psy_insight,psyinsight_000732,3.3000000000000003,3.092592592592592,,,,9,4,,,,13,2.6390573296152584
psy_insight,psyinsight_000736,1.7333333333333332,3.1296296296296298,,,,25,6,,,,31,3.4657359027997265
psy_insight,psyinsight_000739,2.5500000000000003,3.3981481481481484,-0.0965248473748473,0.1030242842182217,0.0,207,177,0.2104716340702947,-0.0076300976800976,0.0912153481261934,384,5.953243334287785
psy_insight,psyinsight_000740,2.4666666666666663,3.4444444444444446,,,,26,112,0.2427245723532131,,,138,4.9344739331306915
psy_insight,psyinsight_000742,2.6333333333333333,3.4537037037037037,0.0794324873539159,0.1062731735487049,1.0,466,90,0.0488962766999804,0.0887615384615384,0.0879452503897128,556,6.322565239927284
psy_insight,psyinsight_000744,2.8666666666666667,4.138888888888889,-0.1285231398809523,0.1620097024733069,0.0,89,77,0.091584885620915,-0.0623590029761904,0.1203232232566651,166,5.117993812416755
psy_insight,psyinsight_000753,2.0,3.7685185185185186,-0.0157794784580499,0.0645111643030039,0.0,44,12,,-0.0064583333333333,0.1567273402058195,56,4.04305126783455
psy_insight,psyinsight_000756,4.3,4.074074074074074,0.073284552154195,0.1326425239935052,1.0,150,146,0.1249854304252114,0.0663774234693877,0.1160982291651636,296,5.6937321388027
psy_insight,psyinsight_000760,2.9000000000000004,3.5833333333333335,0.0195835537918871,0.1077097755538078,1.0,147,18,,0.0581851998824221,0.1216353403548481,165,5.111987788356544
psy_insight,psyinsight_000761,4.15,4.268518518518519,0.0815605508870215,0.1463294406357334,1.0,95,73,0.2035390873015873,0.0757029411764705,0.0826402846933332,168,5.1298987149230735
psy_insight,psyinsight_000762,3.25,4.222222222222222,0.100317418546366,0.1704016402565507,1.0,106,88,0.1640433494072734,0.1380119047619047,0.1119625068074955,194,5.272999558563747
psy_insight,psyinsight_000764,3.016666666666667,3.638888888888889,,,,5,63,0.1680727586713697,,,68,4.23410650459726
psy_insight,psyinsight_000769,3.766666666666666,4.268518518518519,,,,27,110,0.1022991238409555,,,137,4.927253685157205
psy_insight,psyinsight_000770,1.7,4.018518518518518,,,,4,123,0.1127960630743525,,,127,4.852030263919617
psy_insight,psyinsight_000771,4.483333333333333,3.9537037037037037,-0.0250242857142856,0.0916330437313937,0.0,35,101,0.2384046583850931,-0.1814342857142857,0.0996560434828297,136,4.919980925828125
psy_insight,psyinsight_000772,2.2333333333333334,2.157407407407407,-0.079163029100529,0.0905338297455597,0.0,41,63,0.1168039021164021,-0.1829890873015873,0.1341302439003569,104,4.653960350157523
psy_insight,psyinsight_000777,3.0,3.6666666666666665,0.1564161111111111,0.1041104751845099,1.0,35,54,0.1133080423280422,0.0068305555555555,0.112535938294155,89,4.499809670330265
psy_insight,psyinsight_000780,3.583333333333333,3.9166666666666665,,,,18,37,0.1334917091836734,,,55,4.02535169073515
psy_insight,psyinsight_000781,3.5333333333333337,4.537037037037037,0.0484714635854341,0.1296064294480712,1.0,181,212,0.1714611873485026,-0.0124126400560224,0.130723917108025,393,5.976350909297934
psy_insight,psyinsight_000782,2.6,3.7407407407407405,0.0501230952380952,0.1053481249744876,1.0,84,67,0.1313612616310892,0.136718544973545,0.0912425422562217,151,5.0238805208462765
psy_insight,psyinsight_000787,4.1000000000000005,3.564814814814815,0.0669002976190475,0.0848571886104241,1.0,31,74,0.1189368864468864,0.1051488095238095,0.0638074834244104,105,4.663439094112067
psy_insight,psyinsight_000788,4.566666666666666,3.0555555555555554,,,,23,81,0.1716248511904761,,,104,4.653960350157523
psy_insight,psyinsight_000791,3.75,3.675925925925926,,,,15,72,0.1053442302847064,,,87,4.477336814478207
psy_insight,psyinsight_000792,2.733333333333333,3.1296296296296293,-0.0175978174603174,0.130487964797984,0.0,89,8,,-0.0674813492063492,0.1052531058255761,97,4.584967478670572
psy_insight,psyinsight_000793,1.8333333333333333,3.1018518518518516,0.1129411075036075,0.1293664762435552,1.0,119,10,,0.0799934163059163,0.1007456026472528,129,4.867534450455582
psy_insight,psyinsight_000801,3.45,3.185185185185185,,,,23,34,0.215392619047619,,,57,4.060443010546419
psy_insight,psyinsight_000806,3.6166666666666663,4.222222222222222,-0.0731010737628384,0.1120445829997047,0.0,96,77,0.2525300711951447,-0.0473585434173669,0.1022713040773178,173,5.159055299214529
psy_insight,psyinsight_000807,3.4166666666666665,3.5,-0.0758117559523809,0.0813298014831132,0.0,53,58,0.1431991901522513,-0.0492247023809523,0.0766302555570186,111,4.718498871295094
psy_insight,psyinsight_000808,3.7,3.314814814814815,0.0405907029478458,0.0544482556072817,1.0,47,33,0.1359953373015873,-0.1760039682539682,0.06484830326955,80,4.394449154672439
psy_insight,psyinsight_000809,4.483333333333333,4.111111111111112,-0.1923339781746031,0.1128298343101903,0.0,92,67,0.1355177134646962,-0.0750849454365079,0.0614768989937542,159,5.075173815233827
psy_insight,psyinsight_000813,4.033333333333333,3.814814814814815,0.0196679232804232,0.1155495467558761,1.0,189,203,0.1029385636557028,0.0576111662257495,0.0919883408429571,392,5.973809611869261
psy_insight,psyinsight_000816,3.983333333333333,4.3240740740740735,0.1043051785714285,0.1377410806671636,1.0,210,291,0.1484434861533266,0.064730119047619,0.0968709912678998,501,6.218600119691729
psy_insight,psyinsight_000817,4.283333333333333,3.8796296296296298,0.0627738095238095,0.0362799030387826,1.0,30,74,0.1518967948717948,-0.0466547619047618,0.0744480144578143,104,4.653960350157523
psy_insight,psyinsight_000820,3.333333333333333,3.6111111111111107,,,,15,13,,,,28,3.367295829986474
psy_insight,psyinsight_000824,3.6,3.2685185185185186,0.1947000992063492,0.1282571130494923,1.0,53,8,,0.1077112599206349,0.1953357883131111,61,4.127134385045092
psy_insight,psyinsight_000832,3.983333333333333,3.898148148148149,0.0214395363408521,0.0965825523491917,1.0,107,83,0.0636866902616902,0.0894420426065162,0.0636663956017629,190,5.25227342804663
psy_insight,psyinsight_000834,3.983333333333333,3.7314814814814814,0.1609623917748918,0.1094210118312174,1.0,121,48,0.1062832214082214,0.0862341269841269,0.1143054403492879,169,5.135798437050262
psy_insight,psyinsight_000835,3.7,3.675925925925926,-0.0446218671679198,0.1018585891040356,0.0,106,61,0.1576222145909646,-0.0114169799498746,0.1032585858715503,167,5.123963979403259
psy_insight,psyinsight_000837,2.4333333333333336,2.055555555555556,-0.0581214285714285,0.0750908607815239,0.0,35,50,-0.0508753774680603,-0.1921142857142857,0.0582948032084569,85,4.454347296253507
psy_insight,psyinsight_000839,3.483333333333333,3.7685185185185186,-0.1086337301587301,0.1201671355367195,0.0,115,102,0.2097905359276327,-0.0104655328798186,0.0952771753751737,217,5.384495062789089
psy_insight,psyinsight_000840,2.1333333333333333,3.3703703703703702,-0.18275,0.0953677036319825,0.0,49,42,0.2219058201058201,-0.0646220238095238,0.0816582859789257,91,4.5217885770490405
psy_insight,psyinsight_000844,1.7166666666666668,2.9629629629629632,0.0495952380952381,0.0473695345445425,1.0,30,75,0.1330671476671476,0.1366428571428571,0.0392491318747153,105,4.663439094112067
psy_insight,psyinsight_000846,3.7000000000000006,3.7685185185185186,-0.122634693877551,0.1344193863546152,0.0,44,50,0.0787454703832752,-0.2594306122448979,0.0757885747844661,94,4.553876891600541
psy_insight,psyinsight_000847,2.9,3.694444444444444,0.0534545177045177,0.1285952329114615,1.0,75,31,0.1416920995670995,-0.0048038766788767,0.0571902738543458,106,4.672828834461906
psy_insight,psyinsight_000853,2.1166666666666667,3.092592592592592,-0.0172484126984126,0.0839472773177068,0.0,129,169,0.1349020560515873,0.0672565476190476,0.0749378454015581,298,5.700443573390687
psy_insight,psyinsight_000854,3.6,3.5185185185185186,-0.1633615646258503,0.0689034513510453,0.0,44,136,0.2410021059867516,-0.0140738095238095,0.0913131864298568,180,5.198497031265826
psy_insight,psyinsight_000855,2.733333333333333,3.361111111111111,-0.2244450113378684,0.1565365921721268,0.0,117,53,0.1762635461760461,-0.1014318972033258,0.0721315601668154,170,5.14166355650266
psy_insight,psyinsight_000856,4.0,3.574074074074074,0.1542221861471861,0.124833853699592,1.0,64,65,0.0902694869614512,-0.0321153318903318,0.0653778215778634,129,4.867534450455582
psy_insight,psyinsight_000857,2.5333333333333337,3.4907407407407405,-0.0979272698412698,0.1098887361932781,0.0,137,41,0.1181409350198412,-0.0061781587301587,0.0829526457228649,178,5.187385805840755
psy_insight,psyinsight_000859,3.65,4.064814814814815,-0.0029897500844309,0.1295831694891121,0.0,247,123,0.0815945836814257,-0.0132892181695373,0.0944906811059915,370,5.916202062607435
psy_insight,psyinsight_000860,3.7166666666666655,3.7870370370370368,,,,23,48,0.2308531135531135,,,71,4.276666119016055
psy_insight,psyinsight_000866,3.1166666666666667,3.2222222222222228,-0.1441980654761905,0.0869677459578846,0.0,51,21,,-0.1606449404761905,0.1040319154276286,72,4.290459441148391
psy_insight,psyinsight_000873,4.333333333333333,3.944444444444444,0.0745859195402298,0.1050028535283932,1.0,158,53,0.1981377615440115,-0.068571921182266,0.0816352072742837,211,5.356586274672012
psy_insight,psyinsight_000875,4.7,3.9629629629629632,-0.0847643298059965,0.1335702105589948,0.0,100,64,0.1318752741702741,-0.1436210317460317,0.1608367329419827,164,5.10594547390058
psy_insight,psyinsight_000880,3.133333333333333,3.8333333333333335,0.1001700680272109,0.1255302737710022,1.0,44,212,0.1977094612557667,-0.0902945578231292,0.1563950228792471,256,5.54907608489522
psy_insight,psyinsight_000881,4.666666666666667,4.212962962962963,0.0124058499743983,0.1653541567131365,1.0,164,454,0.1980944444444444,-0.0628085637480798,0.0950560827068865,618,6.428105272684596
psy_insight,psyinsight_000882,3.216666666666667,3.0,,,,4,13,,,,17,2.8903717578961645
psy_insight,psyinsight_000884,2.3,3.277777777777778,,,,23,95,0.2000137273901809,,,118,4.77912349311153
psy_insight,psyinsight_000888,3.0,3.0277777777777772,,,,19,1,,,,20,3.044522437723423
psy_insight,psyinsight_000893,3.4,3.0370370370370368,,,,24,2,,,,26,3.295836866004329
psy_insight,psyinsight_000894,4.166666666666667,3.972222222222222,-0.0375270181405895,0.1558803846928874,0.0,186,145,0.1539616859243697,-0.0222308276643991,0.1102506458550545,331,5.805134968916488
psy_insight,psyinsight_000895,2.3166666666666664,3.2685185185185186,-0.2170932539682539,0.1365208734372149,0.0,41,37,0.0735697137188208,-0.0717228835978835,0.0563310094121987,78,4.3694478524670215
psy_insight,psyinsight_000900,3.85,3.1666666666666665,-0.0424777316352897,0.0897755945613615,0.0,225,189,0.0759877425044091,0.0270839608711701,0.1115689772906433,414,6.028278520230698
psy_insight,psyinsight_000903,4.233333333333333,3.6018518518518516,-0.409934632034632,0.2355575075002653,0.0,67,104,0.0661972514619883,-0.3167077922077921,0.1225083458273364,171,5.147494476813453
psy_insight,psyinsight_000906,1.8666666666666665,3.25,,,,16,20,,,,36,3.6109179126442243
psy_insight,psyinsight_000907,3.5,3.305555555555556,,,,2,39,0.1677455026455026,,,41,3.7376696182833684
psy_insight,psyinsight_000909,3.9666666666666655,3.8518518518518516,0.2630162058371736,0.1462712902242231,1.0,166,247,0.1189085450847005,0.0578589861751152,0.0967557371082221,413,6.025865973825314
psy_insight,psyinsight_000910,3.35,3.027777777777778,,,,13,16,,,,29,3.4011973816621555
psy_insight,psyinsight_000915,2.516666666666667,4.342592592592593,-0.0214309371184371,0.1177162143213944,0.0,141,402,0.213442930853427,-0.0152111568986568,0.0753872660070761,543,6.298949246855942
psy_insight,psyinsight_000916,1.4333333333333331,2.8055555555555554,,,,11,108,0.2544967532467532,,,119,4.787491742782046
psy_insight,psyinsight_000923,2.033333333333333,3.342592592592593,0.2104230030721965,0.1337019757240192,1.0,164,77,0.1695642156862745,0.1976001280081925,0.0951260240805787,241,5.488937726156687
psy_insight,psyinsight_000925,3.6666666666666665,3.657407407407408,-0.1734321428571428,0.0999699755514713,0.0,142,22,,-0.0571704822954823,0.1171451673553292,164,5.10594547390058
psy_insight,psyinsight_000930,2.2,3.2870370370370368,,,,17,27,,,,44,3.8066624897703196
psy_insight,psyinsight_000932,3.033333333333333,3.5185185185185186,0.0721693121693121,0.098421129600506,1.0,42,19,,-0.0369007936507936,0.0737440016548836,61,4.127134385045092
psy_insight,psyinsight_000933,3.583333333333333,3.092592592592592,0.0915277777777777,0.1495037211142235,1.0,31,2,,-0.0482499999999999,0.0805846658039608,33,3.5263605246161616
psy_insight,psyinsight_000934,2.6333333333333333,3.935185185185185,0.0847097718253968,0.1023491233634726,1.0,129,69,0.2469651124338624,0.101028621031746,0.0875154122221188,198,5.293304824724492
psy_insight,psyinsight_000945,3.466666666666667,3.2037037037037037,,,,7,39,0.0893515608465608,,,46,3.8501476017100584
psy_insight,psyinsight_000947,4.416666666666667,4.166666666666667,0.1067261574074074,0.1438068726629148,1.0,71,65,0.2644746031746031,0.1423551256613756,0.0872444024797803,136,4.919980925828125
psy_insight,psyinsight_000950,3.9,4.425925925925926,0.1052702741702741,0.1642922516397,1.0,65,236,0.0510491416684148,0.0875778138528138,0.1411207436790585,301,5.71042701737487
psydial,psydial_10,2.5166666666666666,4.212962962962963,-0.057386515353805,0.1372745413386224,0.0,1081,1149,0.0933569628933444,0.0131707647233348,0.124242174606901,2230,7.7102051944325325
psydial,psydial_1055,2.5666666666666664,4.277777777777778,0.0822841621863799,0.1224287481533434,1.0,632,779,0.1788944207379921,0.0744086501536098,0.0931137795923021,1411,7.252762418053187
psydial,psydial_106,2.983333333333333,4.148148148148149,0.1608174123788217,0.157060776967329,1.0,758,744,0.1461734699276536,0.0435637370832001,0.1146370089779574,1502,7.315218389752975
psydial,psydial_1070,2.95,4.064814814814815,0.025687533068783,0.1394418432389448,1.0,793,418,0.1154020306981798,0.060293142043142,0.1168259863251954,1211,7.10002716662926
psydial,psydial_1074,2.783333333333333,4.287037037037037,0.0106572401433691,0.1382086317681403,1.0,788,544,0.2066767645749888,-0.0077185816692268,0.1123000909276549,1332,7.195187320178709
psydial,psydial_1076,2.3000000000000003,4.407407407407407,-0.0108147499251272,0.1369381078983123,0.0,539,667,0.1535491436290828,0.0229755765199161,0.1113271672227666,1206,7.095893221097532
psydial,psydial_108,3.3666666666666667,4.25,-0.0792199703955656,0.1541764480217625,0.0,641,440,0.1432235047692704,-0.016208875031494,0.1164938252624008,1081,6.9865664594064265
psydial,psydial_1089,2.6500000000000004,4.37037037037037,0.0409630466472303,0.1234991819587151,1.0,501,727,0.1506080890480612,-0.0318305960479429,0.1263523874471472,1228,7.113956109566034
psydial,psydial_1099,1.8166666666666669,4.12037037037037,0.1357619257579574,0.1411047358380627,1.0,958,884,0.1968738965986394,0.0757249139161837,0.0978637171984523,1842,7.519149957669823
psydial,psydial_1106,2.6666666666666665,4.0092592592592595,-0.0173955486542442,0.1528353745842927,0.0,585,493,0.178747221402335,-0.0308653795721187,0.1135466221592894,1078,6.983789965258135
psydial,psydial_1134,1.8666666666666665,3.9722222222222228,0.0931358234651885,0.1417160427447209,1.0,955,1186,0.1755132810076735,-0.0290478080120937,0.1046737504418476,2141,7.669495251007694
psydial,psydial_114,1.95,4.240740740740741,0.0539100288600289,0.1498777306329435,1.0,1274,923,0.1747598685353061,0.0680820785494698,0.1184875353796435,2197,7.6953031349635665
psydial,psydial_1171,2.5,3.9537037037037037,0.0064812816616007,0.1281831873141608,1.0,714,567,0.2034927447801103,-0.0338056850163233,0.0971116596521954,1281,7.156176637480615
psydial,psydial_1175,3.0,4.333333333333333,0.0108420417906745,0.1287351685718004,1.0,653,362,0.1835467186024551,0.0776666480654762,0.1169449783990571,1015,6.923628628138427
psydial,psydial_1180,2.45,3.9814814814814814,0.0849997308488613,0.131534326583424,1.0,585,354,0.1632583195307108,0.0112831918564527,0.1126512771065448,939,6.84587987526405
psydial,psydial_119,1.9333333333333336,3.9629629629629632,0.100026691017316,0.1463895779902962,1.0,449,431,0.1281736233355901,-0.0238140918109668,0.1147459949503824,880,6.78105762593618
psydial,psydial_1195,2.2,4.037037037037037,0.1078091118050134,0.1410310042263638,1.0,925,936,0.1775724088628619,0.0619970422413045,0.115306815177556,1861,7.529406457837013
psydial,psydial_1204,2.3666666666666667,4.222222222222222,0.13135106005106,0.1315412552021436,1.0,727,743,0.1863547191946714,0.0680571733821733,0.1222274569183285,1470,7.293697720601438
psydial,psydial_1218,2.6333333333333333,4.1759259259259265,0.0450448047801495,0.1388019226126545,1.0,880,639,0.1957847159234063,-0.0550759373289545,0.1044970853284956,1519,7.326465613840322
psydial,psydial_1226,2.083333333333333,4.037037037037037,0.0510192817460317,0.1559721758291465,1.0,512,409,0.2183230029761905,0.0155167103174603,0.0920475840233025,921,6.826545223556594
psydial,psydial_1235,2.8666666666666667,4.462962962962963,0.1011836503623188,0.1496914770907279,1.0,929,566,0.1970447928243709,0.095747895100069,0.1096808143142979,1495,7.310550158534422
psydial,psydial_1240,2.4,4.361111111111111,0.0277737673083417,0.1271216963889477,1.0,953,934,0.1994678146718146,0.0043031598277608,0.1084938773705414,1887,7.543273346705446
psydial,psydial_125,2.6166666666666667,4.0740740740740735,0.0030639804639804,0.1231778145850707,1.0,661,575,0.1170557946323405,0.0375816727716727,0.1152112858870022,1236,7.1204443723924875
psydial,psydial_126,2.4166666666666665,3.7870370370370368,0.0205055467372133,0.1239956598497667,1.0,460,435,0.1785114352783366,0.030661225749559,0.0883450723798232,895,6.79794041297493
psydial,psydial_1267,3.2833333333333337,4.2592592592592595,0.0307993072960177,0.1392028116531318,1.0,579,450,0.1653519058417017,0.0142138366750208,0.1120827052665835,1029,6.937314081223682
psydial,psydial_1277,2.566666666666667,4.296296296296297,0.1076890992541594,0.1379721257527622,1.0,427,724,0.2069335742035742,0.1417107286288009,0.1033305074812977,1151,7.049254841255837
psydial,psydial_1293,3.1,4.407407407407407,-0.0061064651618223,0.1391832341447484,0.0,779,865,0.17829467623498,-0.0030502190270047,0.102940843881311,1644,7.405495663199472
psydial,psydial_1299,2.7166666666666663,4.111111111111111,0.0027254910714285,0.1357456426912728,1.0,1213,712,0.1753480559506875,-0.0153830423280423,0.109928654190182,1925,7.563200592358071
psydial,psydial_130,2.783333333333333,3.935185185185185,0.1002219406041986,0.1199046069164182,1.0,474,329,0.1416211954365079,0.0600915642601126,0.1050142836989654,803,6.6895992691789665
psydial,psydial_1303,2.733333333333333,4.472222222222222,-0.0120716409266409,0.1564123044308725,0.0,934,962,0.1784184704941787,0.0341879515229515,0.120984620253458,1896,7.5480289699350145
psydial,psydial_1340,2.866666666666667,4.2592592592592595,0.0612900833937635,0.1323371170537953,1.0,996,897,0.1831735266516516,0.0421959370719523,0.1070969962375506,1893,7.546446273746024
psydial,psydial_1341,2.7,4.287037037037037,-0.0007113819601914,0.132281718865354,0.0,1270,775,0.1411922406647602,0.0030568011463844,0.1126926330309246,2045,7.6236419465115715
psydial,psydial_1342,3.466666666666667,4.259259259259259,0.1590565999083147,0.1614866722845362,1.0,1397,1055,0.1585099843697836,0.090570398544496,0.1061105231303129,2452,7.8050670442584895
psydial,psydial_1347,2.6333333333333333,4.481481481481482,0.1398878555176337,0.1625636400418001,1.0,1478,1052,0.1942278858299471,0.0757677393141556,0.1060362117942382,2530,7.836369760545124
psydial,psydial_1355,1.7166666666666668,3.7685185185185186,0.0483342845026051,0.1167677600984286,1.0,668,808,0.2015782148320321,0.0464643735611293,0.1010000230122515,1476,7.29776828253138
psydial,psydial_1378,1.8833333333333333,4.185185185185186,0.1089046913039244,0.14790047964744,1.0,827,590,0.1580644482692675,-0.0476315464017917,0.118604295081245,1417,7.257002707092073
psydial,psydial_1383,2.4666666666666663,4.027777777777778,-0.0272634296695617,0.1213566829107922,0.0,808,724,0.1812113392163392,0.024314278227014,0.0984564549427011,1532,7.334981878871814
psydial,psydial_1384,2.4,3.9166666666666665,-0.0434994584758397,0.1581909341848657,0.0,915,628,0.1666144979100956,-0.0500684052442339,0.112172064845963,1543,7.342131730584722
psydial,psydial_1402,2.6666666666666665,4.268518518518518,0.1662251121914734,0.1451967795213467,1.0,964,809,0.1853253988095238,0.0888901811684534,0.1110809597538362,1773,7.480992162869525
psydial,psydial_1411,2.0666666666666664,3.8981481481481484,0.0545301621808143,0.1443278314086381,1.0,584,237,0.1152061351294903,0.0432651759834368,0.1186931747243132,821,6.71174039505618
psydial,psydial_1417,2.45,3.9259259259259256,0.0872773322194374,0.1211806323470165,1.0,583,439,0.1666711046511628,-0.0256476921470342,0.0963461660350211,1022,6.930494765951626
psydial,psydial_144,2.716666666666667,4.055555555555555,-0.0593140687003968,0.1296436027260595,0.0,650,579,0.1514611542745753,-0.0178529947916666,0.0980141130611017,1229,7.114769448366463
psydial,psydial_1456,2.1,4.12037037037037,-0.1601176643990929,0.1509124303016273,0.0,360,250,0.2624268474609761,-0.0568153458049886,0.1257031490508742,610,6.415096959171596
psydial,psydial_1458,2.033333333333333,4.1759259259259265,0.0262321365832235,0.1398921996914693,1.0,1277,1203,0.1637648905905187,0.0291613448146056,0.1104501233595721,2480,7.816416983691801
psydial,psydial_1459,2.216666666666667,4.601851851851851,0.0792266791044776,0.1607525484184599,1.0,1353,1166,0.1801861615288581,0.0718403192371475,0.1166783199226958,2519,7.832014180505469
psydial,psydial_1473,3.1,4.662037037037037,0.0760095668387837,0.1258534758187588,1.0,843,962,0.2015089566781591,0.0444996485943775,0.1064028554706786,1805,7.498869733976931
psydial,psydial_1496,3.0,4.388888888888888,0.0089480346206724,0.1390508209219944,1.0,647,776,0.1553947052006374,0.0012362423447069,0.1003808351868563,1423,7.261225091971921
psydial,psydial_150,2.3666666666666667,3.9629629629629632,0.0477695142563197,0.1260448235041737,1.0,550,416,0.165904874029874,0.0380650683421516,0.1017356319713627,966,6.874198495453294
psydial,psydial_1500,2.6,4.444444444444444,0.1189492670401493,0.1310345219756702,1.0,1286,1186,0.1974229693463338,0.0773352832244008,0.0990263092507874,2472,7.813187267521416
psydial,psydial_1521,2.3666666666666667,4.407407407407407,0.0178685190673779,0.1247073342537164,1.0,1217,1013,0.1849565824005565,0.0275610765329645,0.1076704054099101,2230,7.7102051944325325
psydial,psydial_1534,2.75,4.37962962962963,0.0926750706675363,0.1330276464428632,1.0,1107,977,0.1869174295716909,0.0439475356961658,0.0984632071389115,2084,7.642524134232902
psydial,psydial_1536,2.333333333333333,4.666666666666667,-0.019050268528464,0.1573994000536438,0.0,676,911,0.1883636073276317,-0.0037329902136292,0.1141699488196996,1587,7.370230641807081
psydial,psydial_1558,2.8000000000000003,4.314814814814815,0.0446646117878675,0.1410947049720527,1.0,655,374,0.1939303848662752,0.0306919835117509,0.1065677809942347,1029,6.937314081223682
