dataset,iid,provenance,counselor_words,dimA_overall,dimB_total3,client_valence_nec,client_valence_happy_ending,client_valence_emo_std,counselor_valence_emo_mean,valence_variability_ratio,client_n_tokens,counselor_n_tokens,total_tokens
psy_insight,psyinsight_000449,real,human,4.1,3.777777777777778,0.28663988095238097,1.0,0.11917565483334357,0.12384124278499278,1.2411,52.0,53.0,105.0
psy_insight,psyinsight_000450,real,human,3.5,3.861111111111111,0.1648099999999999,1.0,0.13113422806035166,0.17073660714285718,1.9347,36.0,45.0,81.0
psy_insight,psyinsight_000451,real,human,3.75,3.5185185185185186,,,,,,4.0,27.0,31.0
psy_insight,psyinsight_000453,real,human,3.866666666666667,3.8518518518518516,0.04004380952380953,1.0,0.07282270541149616,-0.016319295634920628,1.2666,60.0,41.0,101.0
psy_insight,psyinsight_000456,real,human,3.266666666666667,3.5185185185185186,-0.1737204081632653,0.0,0.12351434729171284,0.11689406697638405,0.9623,47.0,50.0,97.0
psy_insight,psyinsight_000459,real,human,4.316666666666666,4.046296296296296,-0.06194157848324515,0.0,0.11340081045704246,0.12084615384615385,0.9819,58.0,139.0,197.0
psy_insight,psyinsight_000462,real,human,1.8333333333333333,3.4722222222222228,,,,,,16.0,15.0,31.0
psy_insight,psyinsight_000463,real,human,3.4333333333333336,3.388888888888889,0.6000886904761904,1.0,0.22371690895470567,,,30.0,11.0,41.0
psy_insight,psyinsight_000467,real,human,3.3833333333333333,3.907407407407408,0.07143396825396825,1.0,0.12810451055488017,0.14839015376984127,1.505,162.0,89.0,251.0
psy_insight,psyinsight_000470,real,human,3.0500000000000003,3.814814814814815,-0.032886724386724395,0.0,0.14730665136028306,0.11067303294077491,1.3981,64.0,102.0,166.0
psy_insight,psyinsight_000471,real,human,2.966666666666667,3.888888888888889,,,,0.1082096516007533,,21.0,68.0,89.0
psy_insight,psyinsight_000475,real,human,2.6166666666666667,4.398148148148148,-0.03509177689594356,0.0,0.07547618926353512,0.16608665105386422,0.8063,99.0,253.0,352.0
psy_insight,psyinsight_000481,real,human,4.25,3.9722222222222228,0.1118611111111111,1.0,0.08266982070550274,0.2224958834815978,0.8473,34.0,100.0,134.0
psy_insight,psyinsight_000483,real,human,2.5333333333333337,3.25,,,,,,11.0,11.0,22.0
psy_insight,psyinsight_000484,real,human,4.25,3.972222222222222,0.3536071428571429,1.0,0.1645547667999233,0.1328502987337257,1.6429,30.0,98.0,128.0
psy_insight,psyinsight_000489,real,human,3.1666666666666665,3.2592592592592595,0.21936731746031748,1.0,0.1702768001115009,0.2221751685441202,1.4041,136.0,195.0,331.0
psy_insight,psyinsight_000490,real,human,3.1,3.1666666666666665,-0.19997976190476188,0.0,0.14281216176320186,0.10979639249639249,1.3335,101.0,42.0,143.0
psy_insight,psyinsight_000496,real,human,3.9166666666666665,4.111111111111111,,,,0.201431279178338,,18.0,43.0,61.0
psy_insight,psyinsight_000500,real,human,2.8333333333333335,4.046296296296297,-0.06868204081632655,0.0,0.16420132276505983,0.1377479523809524,1.4915,188.0,84.0,272.0
psy_insight,psyinsight_000502,real,human,3.6666666666666665,3.2314814814814814,,,,0.20353733766233767,,1.0,31.0,32.0
psy_insight,psyinsight_000508,real,human,4.916666666666666,4.018518518518518,0.013371490299823596,1.0,0.13362906705367053,0.09109455938697318,1.4854,234.0,154.0,388.0
psy_insight,psyinsight_000509,real,human,4.766666666666667,4.416666666666667,0.01940081210778885,1.0,0.10286746452239441,0.17787825620839734,0.8684,227.0,257.0,484.0
psy_insight,psyinsight_000512,real,human,4.366666666666666,4.101851851851852,,,,0.1455464220660942,,18.0,192.0,210.0
psy_insight,psyinsight_000518,real,human,4.333333333333333,4.388888888888889,0.07497666900093372,1.0,0.1005122767382857,0.16517805440295066,0.9392,183.0,250.0,433.0
psy_insight,psyinsight_000526,real,human,2.9499999999999997,4.157407407407407,0.02250377585377583,1.0,0.10199044917646699,0.23004912873666813,1.0439,175.0,326.0,501.0
psy_insight,psyinsight_000528,real,human,3.85,4.185185185185185,-0.06063194444444445,0.0,0.14461633414915476,0.19520230607966454,1.6468,129.0,115.0,244.0
psy_insight,psyinsight_000534,real,human,3.216666666666667,4.148148148148148,,,,0.15398151561699952,,23.0,195.0,218.0
psy_insight,psyinsight_000535,real,human,4.3999999999999995,3.7037037037037037,-0.014855740740740753,0.0,0.11784597733625152,0.19624999303815094,1.4038,159.0,123.0,282.0
psy_insight,psyinsight_000539,real,human,4.033333333333333,4.481481481481482,0.06916880756417798,1.0,0.1549436343222633,0.23903466706184548,1.583,416.0,250.0,666.0
psy_insight,psyinsight_000540,real,human,1.75,3.0555555555555554,,,,,,1.0,3.0,4.0
psy_insight,psyinsight_000541,real,human,4.033333333333334,4.388888888888889,-0.051651960784313666,0.0,0.1276882513641007,0.15715438954120461,1.214,96.0,155.0,251.0
psy_insight,psyinsight_000542,real,human,3.366666666666667,4.703703703703703,-0.06720009920634928,0.0,0.05352306619700451,0.1805725777777778,0.5191,51.0,384.0,435.0
psy_insight,psyinsight_000546,real,human,2.0166666666666666,3.8055555555555554,,,,0.16331503465235858,,17.0,80.0,97.0
psy_insight,psyinsight_000550,real,human,5.05,3.6018518518518516,0.017064377289377264,1.0,0.0909070151825897,0.15184602324263038,1.3616,75.0,149.0,224.0
psy_insight,psyinsight_000551,real,human,3.533333333333333,3.361111111111111,0.10595357142857145,1.0,0.10364860656371996,0.18943099109562522,1.3607,33.0,91.0,124.0
psy_insight,psyinsight_000553,real,human,1.7666666666666666,3.861111111111111,-0.02742668650793656,0.0,0.15320612640319695,0.17080973860492207,1.6817,50.0,118.0,168.0
psy_insight,psyinsight_000556,real,human,4.5,3.981481481481481,-0.1292537094547964,0.0,0.12591617027900046,0.1649713052060202,1.1181,124.0,202.0,326.0
psy_insight,psyinsight_000557,real,human,2.3000000000000003,4.194444444444444,0.07997041446208114,1.0,0.14118175394961893,0.12294385504201681,1.3987,189.0,281.0,470.0
psy_insight,psyinsight_000558,real,human,4.333333333333333,3.888888888888889,-0.23389230158730154,0.0,0.16009188521667733,0.17142944606413993,2.8185,87.0,58.0,145.0
psy_insight,psyinsight_000559,real,human,4.1000000000000005,4.0740740740740735,,,,0.1456770950046685,,28.0,77.0,105.0
psy_insight,psyinsight_000566,real,human,2.1166666666666667,3.805555555555556,0.12405555555555561,1.0,0.09641419940021037,0.2063966545414462,0.8502,51.0,81.0,132.0
psy_insight,psyinsight_000568,real,human,4.033333333333333,4.0092592592592595,0.17165301587301587,1.0,0.1326148015195293,0.19539520146520148,1.0559,36.0,74.0,110.0
psy_insight,psyinsight_000571,real,human,4.233333333333333,4.111111111111112,0.012863203463203465,1.0,0.09457243261285872,0.13423714107365792,0.8936,67.0,98.0,165.0
psy_insight,psyinsight_000573,real,human,3.75,3.7314814814814814,,,,,,20.0,27.0,47.0
psy_insight,psyinsight_000576,real,human,4.083333333333333,3.7407407407407405,-0.19796190476190478,0.0,0.09144749325630712,,,55.0,14.0,69.0
psy_insight,psyinsight_000577,real,human,3.8333333333333335,3.564814814814815,,,,,,17.0,28.0,45.0
psy_insight,psyinsight_000579,real,human,4.683333333333333,3.8055555555555554,-0.2622707671957672,0.0,0.13403439797823588,0.16956786731786735,2.1719,99.0,48.0,147.0
psy_insight,psyinsight_000582,real,human,3.9000000000000004,4.259259259259259,-0.23533730158730154,0.0,0.09701260316979592,0.19561859126984127,2.3384,43.0,49.0,92.0
psy_insight,psyinsight_000583,real,human,3.4499999999999997,3.1944444444444446,0.017347883597883584,1.0,0.09313840791582462,,,56.0,15.0,71.0
psy_insight,psyinsight_000584,real,human,3.6333333333333333,3.6388888888888893,-0.15146031746031743,0.0,0.0956034380242091,0.15452503052503053,0.8405,55.0,35.0,90.0
psy_insight,psyinsight_000585,real,human,4.183333333333333,4.305555555555556,0.04255677655677659,1.0,0.11207092960358195,0.18294343971631205,0.8632,76.0,103.0,179.0
psy_insight,psyinsight_000588,real,human,3.216666666666667,3.6759259259259256,,,,0.13087422438672439,,26.0,53.0,79.0
psy_insight,psyinsight_000589,real,human,4.35,3.842592592592593,-0.10721155462184875,0.0,0.07867717675356586,0.09949095177511208,0.7674,95.0,140.0,235.0
psy_insight,psyinsight_000591,real,human,4.016666666666667,4.027777777777778,,,,0.1432449112978525,,29.0,60.0,89.0
psy_insight,psyinsight_000594,real,human,4.083333333333333,4.212962962962963,0.3069452380952381,1.0,0.13496754050865742,0.1855026190476191,1.4124,113.0,109.0,222.0
psy_insight,psyinsight_000596,real,human,3.6666666666666665,3.1481481481481484,,,,,,18.0,15.0,33.0
psy_insight,psyinsight_000598,real,human,3.8000000000000003,3.7962962962962963,0.14963174603174603,1.0,0.08273329557265142,0.2215341774891775,0.6125,56.0,64.0,120.0
psy_insight,psyinsight_000599,real,human,4.133333333333333,3.8611111111111107,-0.0249241071428572,0.0,0.12652657477024493,0.08606885456885457,1.9907,52.0,46.0,98.0
psy_insight,psyinsight_000601,real,human,3.966666666666667,3.509259259259259,0.031950000000000006,1.0,0.04494833203001165,0.13586481829573932,0.5323,30.0,85.0,115.0
psy_insight,psyinsight_000602,real,human,4.783333333333333,4.092592592592593,0.058817380952380954,1.0,0.11740891618850184,0.14800979888167387,1.453,36.0,185.0,221.0
psy_insight,psyinsight_000606,real,human,3.016666666666667,4.027777777777778,,,,0.15209668083900227,,20.0,149.0,169.0
psy_insight,psyinsight_000611,real,human,4.333333333333333,3.7129629629629624,-0.06815956160241868,0.0,0.14361775443794544,0.1448085330344259,1.3743,114.0,317.0,431.0
psy_insight,psyinsight_000614,real,human,1.3333333333333333,3.0,,,,0.0779071523053666,,6.0,93.0,99.0
psy_insight,psyinsight_000615,real,human,1.8,3.4814814814814814,0.2597336309523809,1.0,0.09502046208638418,0.1491924198250729,0.7295,33.0,58.0,91.0
psy_insight,psyinsight_000619,real,human,4.633333333333333,4.342592592592593,-0.18046781424281413,0.0,0.1491713357246497,0.1655237053453044,1.6764,195.0,428.0,623.0
psy_insight,psyinsight_000620,real,human,2.5833333333333335,3.222222222222222,,,,,,28.0,24.0,52.0
psy_insight,psyinsight_000622,real,human,4.233333333333333,3.8796296296296298,,,,0.06046932773109244,,27.0,60.0,87.0
psy_insight,psyinsight_000623,real,human,3.4500000000000006,3.435185185185185,,,,,,8.0,11.0,19.0
psy_insight,psyinsight_000625,real,human,3.1666666666666665,3.814814814814815,,,,0.08114928571428569,,8.0,39.0,47.0
psy_insight,psyinsight_000627,real,human,3.5833333333333335,3.7129629629629632,,,,,,15.0,9.0,24.0
psy_insight,psyinsight_000628,real,human,4.066666666666666,4.027777777777777,,,,0.0953029126984127,,17.0,59.0,76.0
psy_insight,psyinsight_000629,real,human,3.3000000000000003,3.6018518518518516,-0.11820680272108844,0.0,0.10220506924996092,0.12491271397447867,2.514,81.0,60.0,141.0
psy_insight,psyinsight_000631,real,human,4.066666666666666,3.814814814814815,,,,0.22759651360544217,,26.0,65.0,91.0
psy_insight,psyinsight_000632,real,human,4.8500000000000005,4.129629629629629,-0.15234189928845102,0.0,0.12257186755203797,0.17438056091806095,1.4754,155.0,83.0,238.0
psy_insight,psyinsight_000633,real,human,4.0,3.8611111111111107,-0.0897785714285714,0.0,0.08635929453612841,0.07067103174603175,2.5504,49.0,45.0,94.0
psy_insight,psyinsight_000634,real,human,4.833333333333333,4.231481481481481,0.007528979591836765,1.0,0.12538335803457187,0.17297912282266215,0.9847,186.0,276.0,462.0
psy_insight,psyinsight_000637,real,human,4.55,4.083333333333333,0.06319240019240023,1.0,0.08782046960475885,0.06707490648063898,0.7923,175.0,166.0,341.0
psy_insight,psyinsight_000639,real,human,3.4499999999999997,3.8333333333333335,,,,0.18167564313081555,,23.0,38.0,61.0
psy_insight,psyinsight_000642,real,human,2.566666666666667,3.2592592592592595,0.17172767857142862,1.0,0.10826308813077619,-0.013024801587301587,1.5589,32.0,35.0,67.0
psy_insight,psyinsight_000650,real,human,4.516666666666667,3.444444444444444,0.0032878787878787286,1.0,0.13320239348496613,0.09562675150519977,0.8627,68.0,67.0,135.0
psy_insight,psyinsight_000654,real,human,3.4166666666666665,3.157407407407407,-0.05978293650793651,0.0,0.09244168581655245,,,103.0,5.0,108.0
psy_insight,psyinsight_000655,real,human,1.9666666666666668,3.8333333333333335,-0.062294187044187085,0.0,0.1429558937076692,0.11853894251394251,1.3649,198.0,120.0,318.0
psy_insight,psyinsight_000657,real,human,3.716666666666667,3.2037037037037037,0.18572619047619046,1.0,0.08417510645669155,0.1903137290564374,1.0672,32.0,153.0,185.0
psy_insight,psyinsight_000658,real,human,3.466666666666667,3.907407407407407,-0.33726785714285723,0.0,0.17331285012650982,0.18872267573696147,0.9758,61.0,30.0,91.0
psy_insight,psyinsight_000659,real,human,3.0666666666666664,3.2685185185185186,0.07077777777777779,1.0,0.0958460512772207,0.1408415873015873,1.4646,41.0,34.0,75.0
psy_insight,psyinsight_000661,real,human,4.8,3.907407407407408,0.037282058682058694,1.0,0.1351765156356914,0.12162076829348613,1.035,175.0,250.0,425.0
psy_insight,psyinsight_000665,real,human,3.733333333333333,4.5740740740740735,0.096655291005291,1.0,0.11091362257435013,0.15453456644365737,1.0729,86.0,130.0,216.0
psy_insight,psyinsight_000667,real,human,1.9666666666666668,2.722222222222222,,,,0.09539441941941941,,18.0,120.0,138.0
psy_insight,psyinsight_000669,real,human,3.483333333333333,2.842592592592593,,,,0.0033596134152585827,,29.0,40.0,69.0
psy_insight,psyinsight_000671,real,human,3.2000000000000006,3.092592592592593,-0.24297301587301592,0.0,0.11144022143232153,,,39.0,2.0,41.0
psy_insight,psyinsight_000676,real,human,2.533333333333333,3.9537037037037037,-0.07553125,0.0,0.09106116045695581,0.2680719453672942,0.77,53.0,52.0,105.0
psy_insight,psyinsight_000678,real,human,1.0666666666666667,1.0,-0.12167698412698412,0.0,0.14352088357390108,0.13449651274651275,1.8375,57.0,75.0,132.0
psy_insight,psyinsight_000680,real,human,1.6500000000000001,1.9907407407407407,,,,,,19.0,18.0,37.0
psy_insight,psyinsight_000681,real,human,1.1666666666666667,1.1018518518518519,,,,,,27.0,9.0,36.0
psy_insight,psyinsight_000682,real,human,2.1999999999999997,2.4814814814814814,-0.13646840986394565,0.0,0.14023895600766645,0.16850439320084984,1.343,150.0,136.0,286.0
psy_insight,psyinsight_000684,real,human,4.316666666666666,2.3796296296296298,0.23193386752136755,1.0,0.15431238222858987,0.14072225056689341,1.7217,143.0,135.0,278.0
psy_insight,psyinsight_000691,real,human,2.5500000000000003,2.5185185185185186,-0.012731666666666586,0.0,0.023793327968075696,0.08630639142181697,0.1679,37.0,103.0,140.0
psy_insight,psyinsight_000694,real,human,1.9666666666666668,2.9537037037037037,-0.058894841269841236,0.0,0.08928395924493476,0.1349675396825397,1.2214,37.0,34.0,71.0
psy_insight,psyinsight_000696,real,human,3.516666666666667,3.657407407407407,,,,,,27.0,16.0,43.0
psy_insight,psyinsight_000698,real,human,2.9,2.75,0.22343187830687825,1.0,0.12875114520324404,0.20692728937728938,1.5725,58.0,100.0,158.0
psy_insight,psyinsight_000699,real,human,3.8666666666666667,2.8333333333333335,-0.06132058823529411,0.0,0.09832650001984884,0.11483399632210604,0.9716,97.0,91.0,188.0
psy_insight,psyinsight_000705,real,human,3.65,2.7129629629629632,,,,-0.004681047619047619,,19.0,34.0,53.0
psy_insight,psyinsight_000706,real,human,3.4333333333333336,2.7685185185185186,,,,0.04482953042328041,,20.0,45.0,65.0
psy_insight,psyinsight_000707,real,human,1.6666666666666667,3.0462962962962963,,,,,,10.0,7.0,17.0
psy_insight,psyinsight_000708,real,human,2.25,3.6388888888888893,0.024749999999999966,1.0,0.10953806341109551,0.16222532823829122,1.085,65.0,171.0,236.0
psy_insight,psyinsight_000709,real,human,3.3333333333333335,4.527777777777778,-0.007726654846335751,0.0,0.10838468424598711,0.1371181978137167,0.9885,247.0,115.0,362.0
psy_insight,psyinsight_000712,real,human,2.783333333333333,4.509259259259259,-0.15669005102040817,0.0,0.16716361890646317,0.13222853950009125,1.4416,81.0,96.0,177.0
psy_insight,psyinsight_000716,real,human,4.1000000000000005,4.111111111111112,-0.007552287581699346,0.0,0.1554292346234809,0.12164216617933722,1.5853,97.0,237.0,334.0
psy_insight,psyinsight_000717,real,human,2.266666666666667,4.027777777777778,-0.18183136724386725,0.0,0.15157064665786246,0.12684515873015872,1.3158,122.0,74.0,196.0
psy_insight,psyinsight_000718,real,human,4.25,3.9166666666666665,0.09941256332320161,1.0,0.13005908817569162,,,248.0,2.0,250.0
psy_insight,psyinsight_000721,real,human,3.983333333333333,3.2222222222222228,0.16358994708994704,1.0,0.19436582926044121,0.1690986111111111,2.6337,54.0,33.0,87.0
psy_insight,psyinsight_000723,real,human,1.6666666666666667,2.7870370370370368,,,,-0.04492480158730158,,10.0,49.0,59.0
psy_insight,psyinsight_000724,real,human,3.6666666666666665,3.694444444444444,-0.02574386724386725,0.0,0.07927978927947754,0.1060067453076121,0.5736,68.0,557.0,625.0
psy_insight,psyinsight_000727,real,human,2.4833333333333334,3.277777777777778,-0.13008994708994712,0.0,0.1166133679118834,0.03602373737373737,1.1629,71.0,42.0,113.0
psy_insight,psyinsight_000731,real,human,2.966666666666667,3.0,,,,,,12.0,13.0,25.0
psy_insight,psyinsight_000732,real,human,3.3000000000000003,3.092592592592593,,,,,,9.0,4.0,13.0
psy_insight,psyinsight_000736,real,human,1.7333333333333332,3.1296296296296298,,,,,,25.0,6.0,31.0
psy_insight,psyinsight_000739,real,human,2.5500000000000003,3.3981481481481484,-0.09652484737484736,0.0,0.10302428421822174,0.21047163407029476,0.9194,207.0,177.0,384.0
psy_insight,psyinsight_000740,real,human,2.4666666666666663,3.444444444444444,,,,0.24272457235321315,,26.0,112.0,138.0
psy_insight,psyinsight_000742,real,human,2.6333333333333333,3.4537037037037037,0.07943248735391595,1.0,0.10627317354870498,0.0488962766999804,0.6352,466.0,90.0,556.0
psy_insight,psyinsight_000744,real,human,2.8666666666666667,4.138888888888889,-0.12852313988095238,0.0,0.16200970247330693,0.09158488562091502,0.9421,89.0,77.0,166.0
psy_insight,psyinsight_000753,real,human,2.0,3.7685185185185186,-0.015779478458049903,0.0,0.06451116430300399,,,44.0,12.0,56.0
psy_insight,psyinsight_000756,real,human,4.3,4.074074074074074,0.07328455215419505,1.0,0.1326425239935052,0.12498543042521144,1.1933,150.0,146.0,296.0
psy_insight,psyinsight_000760,real,human,2.9000000000000004,3.5833333333333335,0.019583553791887143,1.0,0.10770977555380788,,,147.0,18.0,165.0
psy_insight,psyinsight_000761,real,human,4.1499999999999995,4.268518518518519,0.0815605508870215,1.0,0.14632944063573347,0.2035390873015873,1.116,95.0,73.0,168.0
psy_insight,psyinsight_000762,real,human,3.25,4.222222222222222,0.100317418546366,1.0,0.17040164025655075,0.16404334940727344,1.2554,106.0,88.0,194.0
psy_insight,psyinsight_000764,real,human,3.016666666666667,3.638888888888889,,,,0.16807275867136975,,5.0,63.0,68.0
psy_insight,psyinsight_000769,real,human,3.766666666666666,4.268518518518519,,,,0.10229912384095555,,27.0,110.0,137.0
psy_insight,psyinsight_000770,real,human,1.7,4.018518518518518,,,,0.11279606307435254,,4.0,123.0,127.0
psy_insight,psyinsight_000771,real,human,4.483333333333333,3.9537037037037037,-0.025024285714285693,0.0,0.09163304373139373,0.23840465838509314,0.9119,35.0,101.0,136.0
psy_insight,psyinsight_000772,real,human,2.2333333333333334,2.157407407407408,-0.07916302910052908,0.0,0.0905338297455597,0.11680390211640213,1.437,41.0,63.0,104.0
psy_insight,psyinsight_000777,real,human,3.0,3.666666666666666,0.1564161111111111,1.0,0.10411047518450998,0.11330804232804229,1.0533,35.0,54.0,89.0
psy_insight,psyinsight_000780,real,human,3.5833333333333335,3.9166666666666665,,,,0.13349170918367345,,18.0,37.0,55.0
psy_insight,psyinsight_000781,real,human,3.5333333333333337,4.537037037037037,0.04847146358543414,1.0,0.12960642944807127,0.17146118734850263,1.1968,181.0,212.0,393.0
psy_insight,psyinsight_000782,real,human,2.6,3.7407407407407405,0.05012309523809523,1.0,0.10534812497448766,0.13136126163108922,0.9415,84.0,67.0,151.0
psy_insight,psyinsight_000787,real,human,4.1000000000000005,3.564814814814815,0.06690029761904759,1.0,0.0848571886104241,0.11893688644688645,0.7996,31.0,74.0,105.0
psy_insight,psyinsight_000788,real,human,4.566666666666666,3.055555555555556,,,,0.17162485119047619,,23.0,81.0,104.0
psy_insight,psyinsight_000791,real,human,3.75,3.675925925925926,,,,0.10534423028470648,,15.0,72.0,87.0
psy_insight,psyinsight_000792,real,human,2.733333333333333,3.1296296296296298,-0.017597817460317453,0.0,0.13048796479798405,,,89.0,8.0,97.0
psy_insight,psyinsight_000793,real,human,1.8333333333333333,3.1018518518518516,0.1129411075036075,1.0,0.12936647624355527,,,119.0,10.0,129.0
psy_insight,psyinsight_000801,real,human,3.4499999999999997,3.185185185185185,,,,0.21539261904761908,,23.0,34.0,57.0
psy_insight,psyinsight_000806,real,human,3.6166666666666667,4.222222222222222,-0.07310107376283845,0.0,0.1120445829997047,0.25253007119514476,1.0806,96.0,77.0,173.0
psy_insight,psyinsight_000807,real,human,3.4166666666666665,3.4999999999999996,-0.07581175595238096,0.0,0.08132980148311328,0.14319919015225138,1.4641,53.0,58.0,111.0
psy_insight,psyinsight_000808,real,human,3.6999999999999997,3.314814814814815,0.04059070294784582,1.0,0.05444825560728171,0.1359953373015873,0.4489,47.0,33.0,80.0
psy_insight,psyinsight_000809,real,human,4.483333333333333,4.111111111111112,-0.19233397817460318,0.0,0.1128298343101903,0.13551771346469624,1.3948,92.0,67.0,159.0
psy_insight,psyinsight_000813,real,human,4.033333333333333,3.814814814814815,0.019667923280423272,1.0,0.11554954675587614,0.10293856365570284,0.9896,189.0,203.0,392.0
psy_insight,psyinsight_000816,real,human,3.983333333333333,4.3240740740740735,0.10430517857142857,1.0,0.13774108066716367,0.1484434861533266,1.2983,210.0,291.0,501.0
psy_insight,psyinsight_000817,real,human,4.283333333333333,3.8796296296296298,0.06277380952380951,1.0,0.03627990303878269,0.15189679487179486,0.36,30.0,74.0,104.0
psy_insight,psyinsight_000820,real,human,3.3333333333333335,3.611111111111111,,,,,,15.0,13.0,28.0
psy_insight,psyinsight_000824,real,human,3.6,3.2685185185185186,0.1947000992063492,1.0,0.1282571130494923,,,53.0,8.0,61.0
psy_insight,psyinsight_000832,real,human,3.983333333333333,3.8981481481481484,0.021439536340852133,1.0,0.0965825523491917,0.06368669026169026,0.9721,107.0,83.0,190.0
psy_insight,psyinsight_000834,real,human,3.983333333333333,3.7314814814814814,0.1609623917748918,1.0,0.1094210118312174,0.10628322140822141,2.1128,121.0,48.0,169.0
psy_insight,psyinsight_000835,real,human,3.6999999999999997,3.6759259259259256,-0.0446218671679198,0.0,0.10185858910403561,0.1576222145909646,1.1517,106.0,61.0,167.0
psy_insight,psyinsight_000837,real,human,2.4333333333333336,2.055555555555556,-0.058121428571428546,0.0,0.07509086078152394,-0.05087537746806039,0.6336,35.0,50.0,85.0
psy_insight,psyinsight_000839,real,human,3.483333333333333,3.7685185185185186,-0.10863373015873015,0.0,0.12016713553671954,0.20979053592763272,1.0228,115.0,102.0,217.0
psy_insight,psyinsight_000840,real,human,2.1333333333333333,3.3703703703703702,-0.18275,0.0,0.0953677036319825,0.22190582010582013,2.296,49.0,42.0,91.0
psy_insight,psyinsight_000844,real,human,1.7166666666666668,2.9629629629629632,0.04959523809523811,1.0,0.04736953454454259,0.13306714766714767,0.5589,30.0,75.0,105.0
psy_insight,psyinsight_000846,real,human,3.7000000000000006,3.7685185185185186,-0.12263469387755103,0.0,0.13441938635461523,0.07874547038327526,1.5898,44.0,50.0,94.0
psy_insight,psyinsight_000847,real,human,2.9,3.694444444444444,0.053454517704517784,1.0,0.12859523291146155,0.14169209956709955,2.2877,75.0,31.0,106.0
psy_insight,psyinsight_000853,real,human,2.1166666666666667,3.092592592592593,-0.01724841269841268,0.0,0.08394727731770682,0.1349020560515873,0.7441,129.0,169.0,298.0
psy_insight,psyinsight_000854,real,human,3.6,3.5185185185185186,-0.16336156462585033,0.0,0.06890345135104539,0.24100210598675162,0.5719,44.0,136.0,180.0
psy_insight,psyinsight_000855,real,human,2.733333333333333,3.361111111111111,-0.22444501133786848,0.0,0.1565365921721268,0.17626354617604617,0.9943,117.0,53.0,170.0
psy_insight,psyinsight_000856,real,human,4.0,3.5740740740740744,0.15422218614718616,1.0,0.12483385369959209,0.09026948696145128,0.8043,64.0,65.0,129.0
psy_insight,psyinsight_000857,real,human,2.5333333333333337,3.4907407407407405,-0.09792726984126984,0.0,0.10988873619327814,0.11814093501984127,0.9961,137.0,41.0,178.0
psy_insight,psyinsight_000859,real,human,3.65,4.064814814814815,-0.002989750084430913,0.0,0.1295831694891121,0.08159458368142578,1.0556,247.0,123.0,370.0
psy_insight,psyinsight_000860,real,human,3.7166666666666663,3.7870370370370368,,,,0.23085311355311355,,23.0,48.0,71.0
psy_insight,psyinsight_000866,real,human,3.1166666666666667,3.2222222222222228,-0.14419806547619052,0.0,0.08696774595788465,,,51.0,21.0,72.0
psy_insight,psyinsight_000873,real,human,4.333333333333333,3.944444444444444,0.07458591954022989,1.0,0.10500285352839323,0.19813776154401158,2.0699,158.0,53.0,211.0
psy_insight,psyinsight_000875,real,human,4.7,3.9629629629629632,-0.0847643298059965,0.0,0.1335702105589948,0.13187527417027414,2.3508,100.0,64.0,164.0
psy_insight,psyinsight_000880,real,human,3.133333333333333,3.8333333333333335,0.1001700680272109,1.0,0.1255302737710022,0.1977094612557667,1.0854,44.0,212.0,256.0
psy_insight,psyinsight_000881,real,human,4.666666666666667,4.212962962962963,0.012405849974398336,1.0,0.16535415671313658,0.19809444444444446,1.5609,164.0,454.0,618.0
psy_insight,psyinsight_000882,real,human,3.216666666666667,3.0,,,,,,4.0,13.0,17.0
psy_insight,psyinsight_000884,real,human,2.3,3.277777777777778,,,,0.20001372739018092,,23.0,95.0,118.0
psy_insight,psyinsight_000888,real,human,3.0,3.027777777777778,,,,,,19.0,1.0,20.0
psy_insight,psyinsight_000893,real,human,3.4,3.0370370370370376,,,,,,24.0,2.0,26.0
psy_insight,psyinsight_000894,real,human,4.166666666666667,3.972222222222222,-0.037527018140589535,0.0,0.1558803846928874,0.15396168592436976,1.1625,186.0,145.0,331.0
psy_insight,psyinsight_000895,real,human,2.3166666666666664,3.268518518518519,-0.21709325396825396,0.0,0.13652087343721492,0.07356971371882084,1.5728,41.0,37.0,78.0
psy_insight,psyinsight_000900,real,human,3.8499999999999996,3.1666666666666665,-0.042477731635289756,0.0,0.08977559456136154,0.07598774250440916,0.6886,225.0,189.0,414.0
psy_insight,psyinsight_000903,real,human,4.233333333333333,3.6018518518518516,-0.409934632034632,0.0,0.2355575075002653,0.06619725146198832,1.3223,67.0,104.0,171.0
psy_insight,psyinsight_000906,real,human,1.8666666666666665,3.2500000000000004,,,,,,16.0,20.0,36.0
psy_insight,psyinsight_000907,real,human,3.5,3.3055555555555554,,,,0.16774550264550267,,2.0,39.0,41.0
psy_insight,psyinsight_000909,real,human,3.9666666666666663,3.8518518518518516,0.2630162058371736,1.0,0.14627129022422314,0.11890854508470054,0.9979,166.0,247.0,413.0
psy_insight,psyinsight_000910,real,human,3.35,3.027777777777778,,,,,,13.0,16.0,29.0
psy_insight,psyinsight_000915,real,human,2.516666666666667,4.342592592592593,-0.021430937118437132,0.0,0.11771621432139444,0.21344293085342703,0.9179,141.0,402.0,543.0
psy_insight,psyinsight_000916,real,human,1.4333333333333333,2.8055555555555554,,,,0.25449675324675325,,11.0,108.0,119.0
psy_insight,psyinsight_000923,real,human,2.033333333333333,3.342592592592592,0.21042300307219658,1.0,0.13370197572401926,0.16956421568627456,0.9446,164.0,77.0,241.0
